	author	london_frac	weight	pub_date_avg	books	wordcount	ethnicity	corpus
641	Byrne, Donn,	0.23620475480588604	9.753433896758297	1926.0	9	838302		Hathi
2246	Kaye-Smith, Sheila,	0.23618503840521446	20.678714904395353	1926.0833333333333	12	1343347		Hathi
3460	Robertson, Morgan,	0.23614706580449207	0.7575969160261155	1899.0	2	174907		Hathi
3684	Simpson, Helen,	0.23603976369212587	1.51166961076828	1933.3333333333333	3	475801		Hathi
4325	Wilson, David.	0.23529411764705901	1.3361886960753306	1910.0	1	94660		Hathi
892	Corelli, Marie.	0.23529411764705882	0.12527546538234363	1887.0	1	168274		Hathi
1989	Holland, Frederic May,	0.2352941176470588	0.533645638603359	1882.0	1	79006		Hathi
4432	[Marston, Edward]	0.23529411764705863	2.491797123138121	1888.0	1	33840		Hathi
890	Corbett, Julian Stafford,	0.2350589992096339	1.5590745532293189	1888.0	2	223428		Hathi
2697	Marks, Mary A. M.	0.23499898200200967	4.159490642343031	1888.5	4	383832		Hathi
4333	Wilson, Violet A.	0.2348178137651827	7.123408822608514	1922.0	1	85995		Hathi
4048	Traven, B.	0.23450479688443876	0.5236164632067423	1934.5	2	196597		Hathi
1634	Gould, Frederick James,	0.23434691581980444	4.778355868727779	1909.0	5	327165		Hathi
3783	Spenser, Edmund,	0.2342921001961323	2.188046817571838	1906.0	4	238227		Hathi
3662	Shorthouse, J. H.	0.23422971599690448	7.0369645685723095	1888.2857142857142	7	536138		Hathi
2383	Lang, Andrew,	0.23412317725642046	34.108676914734126	1895.7333333333333	30	2558569		Hathi
1999	Holmes, Oliver Wendell,	0.23404255319148967	0.3442132368712629	1890.0	1	338637		Hathi
3416	Reynolds, Stephen Sydney,	0.23404255319148903	1.0252554084225287	1912.0	1	113692		Hathi
3343	Rabelais, François,	0.23378486228621922	0.5518721401864979	1907.3333333333333	3	372475		Hathi
2048	Howe, Sonia Elizabeth,	0.23333333333333361	1.4012404371382796	1917.0	1	79646		Hathi
3261	Porteous, Crichton.	0.23241943257410982	0.7516821742276513	1938.5	2	181427		Hathi
3511	Runciman, James,	0.2318840579710146	1.2220588467686713	1883.0	1	70015		Hathi
3222	Phillpotts, Eden,	0.23159285131255378	54.23875797486475	1912.14	50	5608574		Hathi
3667	Sichel, Edith Helen,	0.23124375037813608	2.1558819945940657	1901.0	3	396648		Hathi
2719	Martin, Catherine,	0.23117456967965413	1.079124073907125	1888.0	2	132316		Hathi
1072	Deccan, Hilary.	0.23076923076923084	0.36182662500145935	1892.0	1	44553		Hathi
2627	Mackenzie, Clutha N.	0.2307692307692308	0.2759077416894589	1921.0	1	58427		Hathi
1354	Fetherstonhaugh, Maria Georgiana Carleton,	0.23076923076923078	0.7717385941398386	1880.0	1	41777		Hathi
499	Boyle, Kay,	0.23076923076923078	0.6117357932487105	1932.0	1	26352		Hathi
3203	Pervent͡sev, Arkadiĭ Alekseevich,	0.23076923076923078	0.13014646405485064	1939.0	1	123864		Hathi
2468	Lester, Muriel,	0.23076923076923075	1.6140233409616802	1931.0	1	39951		Hathi
481	Boucher, Emile.	0.23076923076923075	0.5370578144734943	1886.0	1	120065		Hathi
1470	Freiherr de, La Motte-Fouqué, Friedrich Heinrich Karl,	0.23076923076923075	0.12713999687435446	1932.0	1	126793		Hathi
2253	Keary, A.	0.23076923076923073	0.37722800635770165	1907.0	1	42734		Hathi
2923	More, Thomas, Saint,	0.2307692307692307	0.37899732273072506	1925.0	1	85069		Hathi
2252	Kearton, Richard,	0.2307692307692307	0.48076292456801245	1923.0	1	33531		Hathi
2548	Lubbock, John,	0.23076923076923067	0.5900608207792837	1897.0	1	81960		Hathi
905	Coulton, G. G.	0.23031560265488346	2.3005575200204578	1902.5	2	126780		Hathi
516	Brazil, Angela,	0.22995418123123632	0.7375314495401646	1918.0	2	127552		Hathi
4278	Whitechurch, Victor L.	0.22970446587018312	1.600247841595422	1914.3333333333333	3	214070		Hathi
3384	Reed, Talbot Baines,	0.22940367048699858	0.8328306628195745	1901.0	2	283163		Hathi
1126	Dinga, Shway,	0.2291666666666666	0.6693171457758621	1913.0	1	88929		Hathi
3735	Smith, J. F.	0.2289628180039141	2.9590558851695064	1888.0	1	214142		Hathi
2247	Kaye-Smith, Sheila.	0.22869373698466067	2.331211440616446	1921.0	2	245664		Hathi
4411	Zglinitzki, Helen de,	0.22857142857142856	0.9250248904071187	1937.0	1	46919		Hathi
1330	Farley, Anthony.	0.22857142857142834	1.324204467781003	1917.0	1	98326		Hathi
1636	Gould, Nathaniel,	0.22830462619046893	6.329184935602588	1909.0	4	294796		Hathi
3942	Takeda, Izumo,	0.22727272727272732	0.3499375467787115	1880.0	1	77959		Hathi
2892	Monro, W. D.	0.2272727272727273	0.34966394782519317	1911.0	1	78020		Hathi
1102	Devereux, W. A.	0.22710622710622733	3.4170757454071894	1909.0	1	99070		Hathi
302	Baum, Vicki,	0.22691326299641368	0.2833285773688405	1937.0	3	461998		Hathi
4378	Wylie, I. A. R.	0.2265482853212363	0.9273211517687351	1913.0	2	321793		Hathi
2560	Lunn, Arnold,	0.2262773722627739	1.6145835334255452	1914.0	1	105219		Hathi
1849	Hartley, Edward R.	0.2258064516129032	1.1352618290940355	1914.0	1	33861		Hathi
3338	Quiller-Couch, Arthur,	0.22576757945073392	32.568480035712696	1913.375	16	1565396		Hathi
2122	Ingoldsby, Thomas,	0.22536239845978165	3.8650498735007672	1892.0	3	540025		Hathi
801	Clegg, Thomas Bailey.	0.2252268700246006	0.46444167146564214	1906.5	2	234781		Hathi
3024	Newton, W. Douglas.	0.22522522522522526	1.757074454678153	1919.0	1	78337		Hathi
2813	Megaw, Arthur Stanley,	0.22505800464037293	2.478667782511971	1938.0	1	215622		Hathi
2032	Horton, Samuel.	0.225	0.6232900274011647	1921.0	1	79580		Hathi
398	Bindloss, Harold,	0.22496098655831745	2.947663460450048	1908.5	4	509935		Hathi
174	Ashton, John,	0.22485694524026278	10.895946658274495	1888.5	4	323488		Hathi
977	Currey, Edward Hamilton.	0.22448979591836735	0.7244061609267773	1917.0	1	83878		Hathi
3249	Plüschow, Gunther,	0.22448979591836735	2.2447812903138846	1922.0	1	54136		Hathi
1558	Gibbs, A. Hamilton (Arthur Hamilton),	0.2244897959183671	1.2944968408921522	1920.0	1	93877		Hathi
1301	Evans, Caradoc,	0.22445223694727232	1.9740188016079327	1924.0	2	135963		Hathi
706	Casserly, Gordon.	0.22413793103448276	0.825617985281735	1921.0	1	87113		Hathi
2256	Keary, Eliza.	0.22377622377622375	1.9224939868012865	1882.0	1	92237		Hathi
2144	Jacob, P. L.,	0.22368421052631585	0.7178973972631012	1899.0	1	131276		Hathi
1912	Henty, G. A.	0.2233907973986095	104.83163814551428	1892.888888888889	72	9155799		Hathi
1429	Fortescue, Walter.	0.22330097087378648	0.7487039765993065	1898.0	1	170593		Hathi
3846	Stevens, Augusta De Grasse.	0.22222222222222227	0.20754118320436551	1888.0	1	53774		Hathi
4247	West, Julian.	0.22222222222222227	0.2006061076273354	1900.0	1	55633		Hathi
1728	Growden, Oliver H.	0.22222222222222227	0.08860138920484556	1892.0	1	125961		Hathi
2316	Kleiser, Grenville,	0.22222222222222227	0.19407732587243695	1909.0	1	115009		Hathi
2153	James	0.22222222222222224	0.10028322537588558	1883.0	1	111288		Hathi
732	Chambrun, Clara Longworth,	0.22222222222222224	0.4529534309684464	1917.0	1	49278		Hathi
679	Carette,	0.22222222222222224	0.5429227274582386	1890.0	1	61668		Hathi
3240	Plato	0.22222222222222224	0.07341252967091311	1929.0	1	152022		Hathi
2679	Manning, Frederic.	0.22222222222222224	0.17518199861289266	1930.0	1	127414		Hathi
2891	Monkhouse, Allan Noble,	0.22222222222222224	0.49874065270731344	1924.0	1	44754		Hathi
2540	Lowis, Cecil Champain,	0.2222222222222222	0.10094720852447225	1913.0	1	110556		Hathi
399	Bingham, Helen E.	0.2222222222222222	0.3722836608723582	1908.0	1	29978		Hathi
3954	Tassart, François.	0.2222222222222222	0.11102586137715434	1912.0	1	100520		Hathi
3519	Russell, John,	0.22222222222222215	0.10799508022596603	1928.0	1	103341		Hathi
879	Coolidge, Susan,	0.22222222222222215	0.42967273371954856	1918.0	1	77922		Hathi
3579	Scanlan, Nelle Margaret.	0.22222222222222213	0.5029700939195342	1932.0	1	133133		Hathi
3835	Stephenson, John Edward.	0.22222222222222213	1.0672199845211208	1937.0	1	83659		Hathi
4420	[Bowen, C E ]	0.2222222222222221	1.4084910376131505	1881.0	1	39618		Hathi
19	(Frank Byron), Jevons, F. B.	0.22221907468784324	0.316156367273425	1928.5	2	70601		Hathi
2008	Homer, A. N.	0.2221557107223839	0.09046902468550197	1897.5	2	246797		Hathi
3866	Strachey, John St. Loe,	0.22077922077922102	1.6987996696549377	1896.0	1	56206		Hathi
2910	Moore, G. Greville	0.22043010752688155	3.9781059481832917	1919.0	1	115958		Hathi
3632	Sharp, William,	0.22037334518201407	6.2576541797126515	1901.2857142857142	7	489977		Hathi
2002	Holt, Emily Sarah,	0.220338983050848	1.9733716210897534	1893.0	1	111224		Hathi
786	Clapperton, Jane Hume,	0.22033898305084715	1.5521160672372547	1888.0	1	94274		Hathi
3917	Sutherland, Millicent,	0.2202380952380955	1.4637341689685957	1900.0	1	142325		Hathi
3664	Shorthouse, J.H.	0.22008547008547064	2.4822668704915865	1883.0	1	233793		Hathi
1000	Dalziel, James,	0.21999999999999992	0.8492463219884242	1907.0	1	73008		Hathi
4007	Thoms, William John,	0.2198952879581151	1.1851049637348048	1924.0	1	399706		Hathi
4271	White, Edmund,	0.2195121951219514	0.7080292435291722	1918.0	1	143614		Hathi
62	Ackworth, John.	0.21879832994997522	2.6683377201799066	1897.75	4	400636		Hathi
877	Cooke, W. Bourne.	0.21875000000000006	0.3738107854179131	1907.0	1	106153		Hathi
4005	Thompson, R. W. (Reginald William)	0.21874999999999992	0.6306300765136399	1931.0	1	62923		Hathi
3731	Smith, Gipsy,	0.21828908554572238	4.345963771495611	1905.0	1	96727		Hathi
408	Bishop, Gilbert.	0.2181837231023698	0.696806944342092	1900.0	2	195754		Hathi
1240	Edwardes, Tickner,	0.21818181818181837	1.3303934110993738	1911.0	1	102529		Hathi
400	Binnie-Clark, Georgina,	0.2181818181818183	1.3686239507009264	1910.0	1	99665		Hathi
1960	Hird, Dennis,	0.21768474704929297	2.0689480524864203	1897.0	2	170026		Hathi
626	Burrard, W. Dutton	0.21739130434782608	0.4151864314035606	1887.0	1	68694		Hathi
3160	Paton, Margaret Whitecross	0.21739130434782608	0.25498937621332124	1894.0	1	111851		Hathi
1688	Gregg, Mary (Kirby)	0.21728920855903966	1.066747540045836	1881.0	2	60435		Hathi
3016	New Car,	0.21666666666666648	1.2159992575242227	1912.0	1	61186		Hathi
3797	Stables, Gordon,	0.21659373587460268	8.882084151008497	1896.6	10	963220		Hathi
3209	Pettie, George,	0.21632298162307734	0.7330806899578696	1923.0	2	186113		Hathi
2612	Macduff, John R.	0.21621621621621628	0.6498125377376296	1887.0	1	70607		Hathi
2751	Maturin, Charles Robert,	0.21621621621621623	0.48477271754493984	1892.0	1	94645		Hathi
2186	Jenner, Katharine Lee Rawlings.	0.21621621621621617	0.8180091257116517	1886.0	1	56089		Hathi
1435	Fothergill, John M.	0.21621621621621614	2.461575934977244	1884.0	1	74556		Hathi
1481	Frost, Thomas,	0.21602787456446026	5.4956097412050005	1880.0	1	64759		Hathi
2888	Moncrieff, A. R. Hope	0.21568627450980402	0.6174510953023261	1893.0	1	102424		Hathi
494	Bowman, Anne.	0.21568627450980396	0.41574999825951064	1890.0	1	152115		Hathi
2587	MacDermott, W. R.	0.21568627450980385	0.6068922229549688	1902.0	1	104206		Hathi
817	Clough, Arthur Hugh,	0.21518987341772108	3.36778505550893	1888.0	1	145441		Hathi
1200	Dumas, Alexandre,	0.21495779156301612	4.9322515833893315	1909.0	13	2365816		Hathi
4290	Wiggin, Kate Douglas Smith,	0.21485495754844122	4.787837341296731	1906.0	3	155467		Hathi
11	(David Herbert), Lawrence, D. H.	0.21428571428571438	1.1600329107287353	1931.5	2	60152		Hathi
1617	Golschmann, Léon,	0.21428571428571438	0.33700214761289793	1900.0	1	103029		Hathi
2745	Matheson, C. M.	0.21428571428571433	0.6432791897435715	1915.0	1	107950		Hathi
1639	Gower, John,	0.21428571428571433	1.0278565502193389	1927.0	1	16890		Hathi
3572	Savi, E. W.	0.2142857142857143	0.13144721919259675	1922.0	1	132072		Hathi
1165	Downes, Marion Grace.	0.2142857142857143	0.19460477231226264	1914.0	1	89209		Hathi
3159	Paton, Margaret (Whitecross)	0.21428571428571427	0.3085954002329444	1894.0	1	112513		Hathi
1873	Hay, Marie,	0.21428571428571427	0.11652982724548183	1906.0	1	148979		Hathi
3029	Nicholson, Jessie L.	0.21428571428571427	0.2553577573465417	1897.0	1	67985		Hathi
3330	Queen, consort of Henry II, King of Navarre, Marguerite,	0.21428571428571427	0.07910371646141588	1920.0	1	219465		Hathi
569	Brown, John,	0.21428571428571425	1.5568556302757275	1919.0	1	11151		Hathi
520	Brentwood, Evelyn.	0.21428571428571425	0.3866021214971787	1912.0	1	134716		Hathi
2927	Morgan, Sydney Cope.	0.21428571428571425	0.4116495656748308	1919.0	1	42173		Hathi
3573	Savile, Frank	0.21428571428571425	0.18665996960631184	1914.0	1	93006		Hathi
710	Castle, Agnes (Sweetman)	0.21428571428571414	0.9213723136187586	1919.0	1	75368		Hathi
3063	O'Donnell, Elliott,	0.21424508104737994	13.849995147152212	1917.2857142857142	7	516820		Hathi
4254	Westerman, Percy F.	0.21397936236375173	1.0314556688713155	1917.5	2	117420		Hathi
1259	Eldershaw, M. Barnard.	0.21390987027198619	1.0882199429804265	1934.0	2	188428		Hathi
165	Asbjørnsen, Peter Christen,	0.21334918229268257	0.4435881231000604	1895.5	2	257819		Hathi
3995	Thomas, Helen.	0.21333333333333357	2.3538423024878177	1931.0	1	39511		Hathi
3713	Sladen, Douglas Brooke Wheelton,	0.2133132428346371	11.003024224517672	1907.857142857143	7	1070019		Hathi
2088	Hussey, Eyre.	0.2132391005956614	2.381918460325711	1906.0	3	390994		Hathi
3194	Pentreath,Dolly.	0.21311475409836073	1.7398602925842215	1893.0	1	43476		Hathi
1430	Fortescue-Brickdale, Eleanor.	0.2127659574468084	1.2150114440290822	1919.0	1	47968		Hathi
2499	Linklater, Eric,	0.21243454820261887	8.965684530051805	1935.0	5	596936		Hathi
3478	Rolfe, Frederick,	0.2122858636002747	1.3065917517766144	1913.3333333333333	3	320079		Hathi
3215	Phillimore, Lion (Fitzpatrich)	0.2121212121212122	0.5919837370287716	1912.0	1	138251		Hathi
4297	Wilkins, Louisa (Jebb)	0.21212121212121213	0.4556263771835075	1909.0	1	89813		Hathi
1127	Dinnis, Enid Maud.	0.2121212121212121	0.6671422578822649	1922.0	1	61338		Hathi
1527	Gaskell, Catherine Henrietta Milnes,	0.21212121212121163	2.336026183701759	1905.0	1	122622		Hathi
4089	Turnerelli, Edward Tracy.	0.21153846153846154	0.9585242968063992	1890.0	1	67272		Hathi
1980	Hoffmann, E. T. A.	0.21153846153846143	0.25560951886199984	1892.0	1	252267		Hathi
1656	Grant, Elizabeth,	0.21135646687697046	4.4096210234691675	1911.0	1	178288		Hathi
2989	Nankivell, Joice M.	0.21126760563380287	0.9915033297919725	1922.0	1	88797		Hathi
551	Brooke, Victor Alexander,	0.21111111111111094	1.0399589605955886	1894.0	1	107315		Hathi
1092	Dering, Edward Henage,	0.21097046413502105	0.9222343356919832	1890.0	1	318670		Hathi
750	Cheesman, Evelyn,	0.21052631578947373	0.2643109118328216	1933.0	1	89140		Hathi
1652	Grandmamma.	0.2105263157894737	1.575473075123332	1881.0	1	44864		Hathi
606	Bullivant, Cecil Henry.	0.2105263157894737	0.6955386042621987	1919.0	1	67748		Hathi
3229	Pike, Oliver Gregory.	0.21052631578947367	0.7528574750208571	1915.0	1	31295		Hathi
3354	Ramaswami Raju, P. V.	0.21052631578947364	0.25385922509188374	1886.0	1	92810		Hathi
3219	Phillips, Forbes Alexander,	0.21052631578947362	0.5168628176723792	1916.0	1	45584		Hathi
3656	Shiel, M. P. (Matthew Phipps),	0.21052631578947348	2.039267293960942	1906.0	1	92428		Hathi
299	Battersea, Constance Flower,	0.20982142857142877	3.638897385551124	1921.0	1	76333		Hathi
3581	Schlötel, A. E.	0.20967741935483886	0.9949683786919571	1888.0	1	77271		Hathi
1272	Ellison, Wallace.	0.20833333333333337	0.8090815781084127	1918.0	1	73567		Hathi
3786	Spottiswoode, Sybil Gwendolen,	0.2083333333333333	0.6576911244815153	1908.0	1	90501		Hathi
1534	Gaunt, Mary,	0.2082103284745649	3.2050753354606636	1913.0	5	533745		Hathi
855	Colomb, P. H.	0.2080536912751678	1.645708071698639	1893.0	1	112271		Hathi
1367	Findlater, Mary.	0.207792207792208	1.2429572662053063	1913.0	1	153638		Hathi
1995	Holme, Constance.	0.20777305384780217	5.063894056946602	1929.0	11	1005903		Hathi
2063	Hughes, Richard Arthur Warren,	0.20771567426489157	1.9845344201032507	1928.6666666666667	3	160064		Hathi
598	Buckingham and Chandos, Alice Anne,	0.20754716981132074	1.3266963140271044	1894.0	1	49538		Hathi
521	Brereton, F. S.	0.20747996960628257	5.794760330844141	1910.7	10	1195506		Hathi
3709	Skinner, M. L. (Mary Louisa),	0.20731707317073167	0.6606733358902629	1925.0	1	153908		Hathi
2145	Jacob, Violet,	0.20727373713547356	1.4309544455187508	1905.5	2	158451		Hathi
910	Courtilz de Sandras, Gatien,	0.20689655172413798	1.1250536762474876	1898.5	2	255711		Hathi
2001	Holnut, W. S.	0.20689655172413798	0.862623051619744	1895.0	1	41688		Hathi
4024	Tierce, Antoinette,	0.20689655172413796	0.42096118015503353	1931.0	1	85426		Hathi
1546	Gerard, Dorothea,	0.20689655172413793	0.3720786534358751	1906.0	1	96649		Hathi
2244	Katherine,	0.20689655172413784	1.1038270569830995	1900.0	1	65157		Hathi
3655	Shiel, M. P.	0.20652797416078914	3.9208191118245064	1897.0	2	242719		Hathi
4173	Walker-Smith, Derek,	0.20634920634920637	0.8024141281177999	1930.0	1	97359		Hathi
3465	Robinson, A. Mary F.	0.2059096940068868	2.226580624367343	1883.0	2	125387		Hathi
1156	Douglas, John,	0.2058823529411765	0.8629158870115429	1886.0	1	48859		Hathi
4298	Wilkins, Louisa Jebb.	0.2058823529411765	0.45913737052824305	1912.0	1	91827		Hathi
1460	Fraser, Julia Agnes.	0.20512820512820515	0.3023739355070999	1894.0	1	159939		Hathi
644	Cabell, James Branch,	0.20507026969850417	1.9887429118528772	1924.0	4	310899		Hathi
1910	Henrey, Thomas Selby.	0.2047244094488189	3.6543568791821857	1914.0	1	43095		Hathi
1821	Hargrave, John,	0.20454545454545453	1.5867376961159527	1916.0	1	34386		Hathi
947	Crockett, S. R.	0.20432572078096126	36.4424074117917	1902.4814814814815	27	3048275		Hathi
2191	Jephson, R. Mounteney	0.20413290624570596	1.8636960841098107	1885.5	2	260890		Hathi
2375	Lancaster, G. B.,	0.2038410922022865	0.8097993844158202	1905.0	2	198928		Hathi
3895	Stutfield, Hugh E. M.	0.20370370370370391	0.6066105385035309	1891.0	1	110387		Hathi
2614	Macfarlan, Alexander.	0.20324037955314264	3.7198183258599804	1919.3333333333333	3	235855		Hathi
1659	Grant, James,	0.20303202484569677	19.379447512554922	1887.3636363636363	11	1117361		Hathi
3831	Stephen, Amy.	0.20253164556962025	1.3565812977116964	1890.0	1	72213		Hathi
3217	Phillips, Alfred R.	0.20230631373130667	0.2709052126115385	1889.0	2	810299		Hathi
3458	Robertson, James Peter,	0.20168067226890732	1.557669111746992	1906.0	1	94734		Hathi
819	Clouston, W. A.	0.20073734063780316	3.0450782341504783	1888.3333333333333	3	330323		Hathi
3793	St. Johnston, Alfred,	0.20045627130592303	1.3743984198842891	1891.0	2	279425		Hathi
1898	Heliodorus, of Emesa.	0.20002614830446683	0.05196626067001154	1923.0	2	238631		Hathi
2314	Kirke, Dorothea.	0.20000000000000015	0.6007244866607213	1916.0	1	61927		Hathi
4232	Weld, Agnes Grace.	0.20000000000000007	3.2975282795229792	1902.0	1	30084		Hathi
4403	Youngman, William Ernest.	0.20000000000000004	0.2996992240706247	1882.0	1	62064		Hathi
2084	Hunter, William Wilson,	0.20000000000000004	0.6414419147085747	1895.0	1	28998		Hathi
3768	Southey, Robert,	0.20000000000000004	0.08931335192879745	1885.0	1	138841		Hathi
3630	Sharar, Dewan	0.2	0.19070036952489544	1935.0	1	97538		Hathi
1033	Davis, Edith Smith,	0.2	0.44246686393271023	1898.0	1	56051		Hathi
3702	Sister of Notre Dame.	0.2	0.17905615697499305	1920.0	1	34627		Hathi
1016	Daunt, Achilles,	0.2	0.2005134792158558	1882.0	1	61843		Hathi
205	Bacchelli, Riccardo,	0.2	0.06403752850696734	1930.0	1	96821		Hathi
2030	Hort, Dora,	0.2	0.12674763729898472	1891.0	1	97835		Hathi
3040	Noble, Margaret E	0.2	0.07122547441209746	1907.0	1	87050		Hathi
4163	Wadia, Ardaser Sorabjee N.,	0.2	0.09830628741989987	1921.0	1	63070		Hathi
1881	Hayward, Jane Mary.	0.2	0.39135123067430944	1895.0	1	47529		Hathi
4112	Vance, John Gabriel,	0.2	0.1815997172858381	1927.0	1	34142		Hathi
1836	Harrison, Cuthbert Woodville,	0.2	0.11455928361060354	1916.0	1	54122		Hathi
1298	Espérance, E. d'.	0.2	0.8153446947124131	1897.0	1	83648		Hathi
4412	Zilahy, Lajos,	0.2	0.029768187109654627	1931.0	1	208282		Hathi
4029	Tinsley, Lily.	0.2	0.0730911673925247	1886.0	1	84828		Hathi
1508	Ganzhorn, John W.	0.2	0.0723499953040723	1910.0	1	85697		Hathi
4384	Xiaoxiaosheng.	0.2	0.034644056745189555	1939.0	1	178968		Hathi
3051	Nowakowski, Zygmunt,	0.2	0.06412428945674925	1940.0	1	96690		Hathi
210	Bagnold, Enid.	0.2	1.1134804975373696	1930.0	1	38978		Hathi
390	Bidder, Harold Francis,	0.2	0.38808513932523636	1919.0	1	47929		Hathi
2366	Lagerlöf, Selma,	0.2	0.03849798541820707	1933.0	1	161052		Hathi
1284	Enfield, D. E.	0.2	0.15296239077251406	1922.0	1	40534		Hathi
2361	Lady, Bone, Gertrude Helena Dodd,	0.2	0.16621568676138235	1925.0	1	37302		Hathi
2637	Maclean, Donald Findlay,	0.2	0.12971489790627497	1912.0	1	95597		Hathi
760	Chiang, Yee,	0.19999999999999998	3.8083166632565315	1938.0	1	26049		Hathi
2023	Hornby, Emily.	0.19999999999999998	0.051905179884581966	1907.0	1	119452		Hathi
1431	Foskett, Edward.	0.19999999999999998	0.9215483869757856	1900.0	1	6728		Hathi
804	Cleland, Robert.	0.19999999999999998	0.10088315051616663	1885.0	1	61459		Hathi
3934	Symons-Jeune, Bertram Hanmer Banbury.	0.19999999999999998	0.8831183301653469	1933.0	1	63187		Hathi
1857	Hastings, George Gordon.	0.19999999999999998	0.111603307459623	1904.0	1	111111		Hathi
1279	Elwes, Alfred,	0.19999999999999998	0.4604515567167943	1886.0	1	94258		Hathi
578	Browning, H. Ellen.	0.19999999999999998	0.9542111127896157	1896.0	1	129954		Hathi
1512	Garibaldi, Giuseppe,	0.19999999999999998	0.26647945792638006	1880.0	1	46534		Hathi
3093	Omar Khayyam.	0.19999999999999998	0.20669325424452728	1889.0	1	29997		Hathi
463	Bone, Gertrude Helena Dodd,	0.19999999999999998	0.13947714546989146	1904.0	1	44453		Hathi
3562	Sanders, Ella Katharine.	0.19999999999999998	0.1408411050615727	1897.0	1	88045		Hathi
2426	Le Rossignol, James Edward,	0.19999999999999998	0.06573694891296555	1915.0	1	94318		Hathi
1112	Dickie, James Francis,	0.19999999999999998	0.4941167953118493	1930.0	1	12548		Hathi
85	Aiken, Conrad,	0.19999999999999998	0.16673418887681077	1939.0	1	37186		Hathi
3582	Schmidt, Otto Ernst,	0.19999999999999998	0.06060542645031558	1909.0	1	102304		Hathi
727	Chadwick, William Sydney,	0.19999999999999998	0.12444158533182975	1931.0	1	49824		Hathi
3445	Rives, Hallie Erminie,	0.19999999999999998	0.19095095619258037	1897.0	1	32470		Hathi
2164	James, William Powell.	0.19999999999999996	0.8366665927634577	1894.0	1	51874		Hathi
295	Bateson, J. K.	0.19999999999999996	1.511992573786316	1925.0	1	36906		Hathi
1788	Hamer, Sarah Selina.	0.19999999999999993	0.2848517227326492	1895.0	1	65299		Hathi
4400	Young, Stuart.	0.1999999999999999	2.7771220971681476	1904.0	1	98234		Hathi
2822	Meredith, Charles,	0.19999999999999987	0.4639230967905239	1881.0	1	120282		Hathi
665	Campbell, A. B. (Archibald Bruce),	0.1999999999999998	1.1458661462248658	1937.0	1	119040		Hathi
1838	Harrison, Grace Elizabeth Simon,	0.19999999999999934	3.623345937971741	1937.0	1	107804		Hathi
375	Berkekey, George Charles Grantley Fitzhardinge,	0.19945355191256764	2.848116098212455	1897.0	1	159352		Hathi
2807	McSpadden, J. Walker	0.19879518072289165	2.633849765583672	1906.0	1	78154		Hathi
4392	Young, Charles.	0.19718309859154926	1.0287744937548238	1895.0	1	85580		Hathi
3373	Raymond, Walter,	0.1971805672842107	2.8337099814432185	1913.3333333333333	3	196901		Hathi
4063	Trevelyan, George Otto,	0.19672131147540992	2.198548664614425	1888.0	1	68811		Hathi
1557	Gibbs, A. Hamilton	0.19672131147540978	2.0594670718067922	1911.0	1	73458		Hathi
3417	Rhys, Ernest,	0.19655636868607068	5.123506033634578	1907.6	5	457903		Hathi
4077	Tschudi, Clara,	0.196137949840169	0.3469386768772146	1905.0	2	247436		Hathi
3122	Page, Hamilton.	0.19607843137254904	0.8409256164516383	1880.0	1	75205		Hathi
495	Boxwallah,	0.19565217391304346	0.8184348231989266	1919.0	1	69696		Hathi
3839	Sterling, Sara Hawks.	0.19531250000000008	2.191722524411363	1900.0	1	72420		Hathi
199	Avon,pseud.	0.19512195121951226	1.0085589345387678	1888.0	1	50410		Hathi
3726	Smith, Bertram,	0.19512195121951217	1.471958769255915	1921.0	1	34540		Hathi
3500	Rossmore, Derrick Warner William Westenra,	0.19444444444444484	2.8166177164551085	1912.0	1	63397		Hathi
3517	Russell, Guy,	0.19444444444444448	0.877581968065231	1912.0	1	101737		Hathi
436	Blinkhoolie,	0.1944444444444444	1.7919228637240836	1881.0	1	49825		Hathi
3272	Power, Rhoda D	0.1941747572815537	1.9134916999506413	1919.0	1	66749		Hathi
1801	Hanley, James,	0.1938648602427963	6.393569768570421	1933.9285714285713	14	1507929		Hathi
2684	Manzoni, Alessandro,	0.19382676775154678	0.46151613472605235	1908.0	4	1125520		Hathi
2124	Innes, Michael,	0.19230769230769246	1.8639065325844786	1940.0	1	69190		Hathi
222	Baker, Samuel White,	0.1919642857142861	1.429546095732348	1890.0	1	194305		Hathi
3173	Pearce, Charles E.	0.19191919191919182	1.1833084209699374	1912.0	1	103746		Hathi
4170	Walker, Whimsical,	0.19184652278177458	6.830842899175633	1922.0	1	75700		Hathi
2636	Maclaren, Ian,	0.19183373592337125	4.711946205199892	1896.6666666666667	3	317247		Hathi
2621	Mackail, J. W.	0.1917821460875089	0.24398531403032112	1897.0	2	111104		Hathi
3810	Stanley, Jane,	0.19158878504672885	4.090444686491379	1888.0	1	64875		Hathi
1319	Fairley, Helen M.	0.1914893617021278	0.6259913101316494	1928.0	1	93103		Hathi
3712	Skrine, Mary J. H.	0.19130434782608716	2.343265090198018	1917.0	1	60857		Hathi
870	Conscience, Hendrik,	0.19117647058823503	0.8788162026784164	1887.0	1	95950		Hathi
3972	Temple, Dorothy Osborne,	0.19106699751861017	4.7929708272691585	1888.0	1	104264		Hathi
2396	Latto, William Duncan.	0.19101123595505606	1.1100588441757875	1894.0	1	99421		Hathi
