	author	spec_world_subcity	weight	pub_date_avg	books	wordcount	ethnicity	corpus
1188	Driberg, Jack Herbert.	0.4791666666666667	0.2236200161885697	1930.0	1	76510		Hathi
1013	Darion, Frederick Joseph Harvey.	0.4788732394366193	0.20030638950774723	1927.0	1	126343		Hathi
2727	Marsh, Richard,	0.478188128250733	4.518749857943829	1903.4	5	611988		Hathi
1476	Freeman, R. Austin (Richard Austin),	0.4777327935222731	0.6245321669780587	1929.0	1	422913		Hathi
2049	Houlding, John Richard.	0.4776119402985083	1.5632225445796644	1885.0	1	122217		Hathi
4269	Welsh, James C.,	0.47761194029850745	0.21960042497803844	1920.0	1	108750		Hathi
3781	Sologub, Fyodor,	0.4768163941212998	0.5114595830479872	1915.0	2	115690		Hathi
3098	O'Riordan, Conal O'Connell,	0.4756756756756759	1.271371363716897	1920.0	1	103733		Hathi
549	Brontë, Charlotte,	0.47552447552447485	0.8885083990353083	1931.0	1	57367		Hathi
2656	Macleod, Fiona,	0.4754098360655737	0.4503500473599474	1899.0	1	96560		Hathi
2564	Lubbock, Basil,	0.47440273037542646	0.9485409986380416	1906.0	1	110103		Hathi
3175	Pasteur, Violet M.	0.4742268041237111	0.9649672304068895	1906.0	1	35830		Hathi
1477	Freiherr de, La Motte-Fouqué, Friedrich Heinrich Karl,	0.47385620915032794	0.8602284228703077	1932.0	1	126793		Hathi
2759	Mather, Marshall,	0.473684210526316	0.17967920559739473	1896.0	1	75383		Hathi
3549	Rutter, Frank,	0.4736842105263157	0.5047484928282475	1903.0	1	40252		Hathi
1413	Fletcher, Lawrence.	0.47340425531914915	0.5987232811945189	1892.0	1	111923		Hathi
1506	Gallichan, Walter M.	0.4733393106559463	1.8259394926659809	1900.0	2	174553		Hathi
2752	Massinger, Philip,	0.4728682170542635	0.797379476132903	1893.0	1	57665		Hathi
2260	Kauffman, Reginald Wright,	0.4724137931034459	0.683044699856827	1916.0	1	151334		Hathi
232	Ball, Richard,	0.47222222222222215	0.4799115707584935	1930.0	1	53476		Hathi
4110	Tucker, Horace.	0.4722222222222219	0.4941133090333126	1894.0	1	103878		Hathi
2217	Joad, C. E. M.	0.471631205673759	1.2038463962549253	1922.0	1	83496		Hathi
2834	Meinhold, Wilhelm,	0.4712153855235215	2.5347189149053544	1897.3333333333333	3	321171		Hathi
2715	Markwick, Edward.	0.4711538461538453	0.2999713766496158	1898.0	1	123578		Hathi
3809	Spenser, Edmund,	0.4709265297671845	2.194118565111781	1906.0	4	238227		Hathi
1153	Dorrington, Albert.	0.4708520179372202	0.9051052196740027	1911.0	1	87820		Hathi
2015	Holt, Emily Sarah,	0.47077922077922135	0.9870515751780449	1893.0	1	111224		Hathi
1676	Gray, Arnold.	0.47024061094269715	1.3513848273633404	1886.5	2	130386		Hathi
4277	West, B. B.	0.46963562753036275	1.2605366833380829	1892.0	1	69844		Hathi
3180	Paton, Margaret (Whitecross)	0.46952595936794567	1.4034232294813078	1894.0	1	112513		Hathi
192	Austin, Jane G.	0.4693877551020414	0.33066904763231714	1882.0	1	52819		Hathi
997	Daggett, Mary Stewart,	0.4687500000000002	0.40444813991105627	1899.0	1	84605		Hathi
4484	Ānanda Āchārya.	0.46666666666666673	0.22958668947778182	1919.0	1	23288		Hathi
466	Bone, Gertrude,	0.4666666666666666	0.3031046698919234	1921.0	1	70558		Hathi
403	Bird, Frederick Spencer.	0.46666666666666656	0.4312829575347734	1885.0	1	37191		Hathi
261	Barnard, Frederick,	0.4666666666666664	0.33862909776164335	1883.0	1	47367		Hathi
420	Blackburne, Gertrude Mary Ireland.	0.46590909090908983	0.7233708539906772	1888.0	1	43362		Hathi
3505	Rolleston, T. W.	0.4657534246575347	1.8864096963196486	1910.0	1	82761		Hathi
2986	Murray, Elizabeth.	0.46540880503144655	0.45652285783589036	1927.0	1	124143		Hathi
2460	Legge, Arthur E. J.	0.46451237179335414	1.3225438588776286	1898.5	2	240331		Hathi
645	Byron, May Clarissa Gillington,	0.4641662819031249	2.094053870047587	1910.0	2	15985		Hathi
3009	Nansen, Peter,	0.46341463414634104	0.1317509648262756	1906.0	1	110922		Hathi
1887	Hayashi, Tadasu,	0.4625850340136049	1.2883726002772178	1903.0	1	40669		Hathi
3712	Sinclair, May.	0.4619173313292347	1.9767273683440603	1922.5	4	281803		Hathi
493	Bowen, Elizabeth,	0.4617346877984876	1.3575807916747065	1933.5	2	214369		Hathi
2545	Longus.	0.46167629683150885	1.984665508374028	1910.0	3	121529		Hathi
2211	Jersey, Margaret Elizabeth Leigh Child-Villiers,	0.4615384615384616	0.10743642123697593	1894.0	1	43130		Hathi
18	(Francis William), Bain, F. W.	0.46153846153846156	0.22701023162604214	1923.0	1	20412		Hathi
1037	Davis, Alexander,	0.4603174603174603	0.40215229970354155	1898.0	1	55839		Hathi
2081	Hulbert, William Davenport,	0.46017699115044247	0.6677912903646079	1903.0	1	60315		Hathi
3261	Plato	0.46	0.11723335711407089	1929.0	1	152022		Hathi
3570	Saint-René Taillandier, Madeleine Marie Louise Chevrillon,	0.45833333333333603	1.9866213343279548	1922.0	1	133489		Hathi
1150	Dorat, Claude Joseph,	0.458333333333333	0.45159603649336105	1928.0	1	37886		Hathi
1594	Gingold, Hélène,	0.4569452732006597	1.3904074916754816	1889.0	2	120867		Hathi
1769	Hahn, Emily,	0.4565217391304353	0.3229649673412314	1935.0	1	50768		Hathi
2626	Macdonald, George,	0.456410256410258	0.6460625438658308	1886.0	1	215168		Hathi
2617	MacMunn, George Fletcher,	0.45618915159944173	2.100113663551438	1915.0	1	122032		Hathi
4413	Wägner, W.,	0.45601851851851877	1.4634616410432346	1880.0	1	105218		Hathi
4003	Tennyson, Alfred Tennyson,	0.45477966612308746	4.653498479043862	1893.6666666666667	3	197809		Hathi
3264	Playford, John,	0.4545454545454547	0.3569439547856489	1933.0	1	21969		Hathi
1943	Heslop, Harold,	0.4545454545454546	0.30328363794422636	1934.0	1	90496		Hathi
3636	Sellers, Tom,	0.4545454545454545	0.4761781480863446	1934.0	1	8234		Hathi
954	Crofts, John.	0.4545454545454543	0.1810598416690355	1886.0	1	43310		Hathi
3480	Robertson, Andrew.	0.4544345451476453	1.6496415119660248	1892.5	2	116095		Hathi
2591	Lyster, Annette.	0.45365853658536603	0.8535065481743288	1883.0	1	85612		Hathi
3048	Nicholson, Jessie L.	0.45312500000000006	0.33554788926160106	1897.0	1	67985		Hathi
2107	Hutchinson, W. M. L. (Winifred Margaret Lambart),	0.4528985507246373	1.3674396782435843	1914.0	1	71943		Hathi
4282	Westbury, Atha.	0.4523809523809532	0.3692777875866801	1897.0	1	81080		Hathi
3757	Smith, Henry,	0.45149911816578486	2.8983929264483153	1910.0	1	69729		Hathi
1091	Dell, Ethel May.	0.45081967213114793	0.23464869753390813	1924.0	1	185323		Hathi
4457	[Jameson, Annie Edith Foster]	0.4507042253521132	0.3452519088358586	1918.0	1	73301		Hathi
156	Armour, Margaret.	0.4503311258278154	0.7437346511426273	1898.0	1	72368		Hathi
108	Alexander, G. G.	0.4500000000000002	0.4746929311034016	1881.0	1	60071		Hathi
1110	Dewar, George A. B.	0.4500000000000001	0.5769520691225404	1915.0	1	12356		Hathi
1779	Hall, Angus W.,	0.45	0.09002171696019841	1897.0	1	79190		Hathi
4318	Wicks, Frederick,	0.44933920704845787	0.483484537651098	1893.0	1	167352		Hathi
670	Campbell, John Logan,	0.4489521461352601	2.53741146415191	1881.0	2	178986		Hathi
4336	Williams, Alfred Rowberry,	0.4479495268138801	1.751240577367649	1925.0	1	64521		Hathi
3761	Smith, J. Gregory,	0.4473684210526329	0.8686768910205217	1886.0	1	77962		Hathi
318	Beaumont, Cyril W. (Cyril William),	0.44736842105263247	0.8066196733890179	1931.0	1	33584		Hathi
620	Burke, Thomas,	0.4464093364825037	6.941910256309983	1931.7142857142858	7	562653		Hathi
4075	Traherne, Thomas,	0.4461538461538461	0.22403148650370683	1934.0	1	103417		Hathi
1173	Downie, Walter I.	0.4457142857142868	1.1115953480029113	1912.0	1	56115		Hathi
2096	Hunter, P. Hay	0.4454756380510438	1.9439693517276881	1884.0	1	79027		Hathi
1775	Hales, A. G. (Alfred Greenwood),	0.4453124999999999	0.8204581404443556	1920.0	1	111217		Hathi
760	Chesterton, Cecil,	0.44525547445255537	1.9768607966008829	1912.0	1	24702		Hathi
3214	Penton, Brian Con,	0.4446397188049208	0.919403620882356	1936.0	1	220594		Hathi
3682	Shipton, Helen.	0.4444444444444444	0.13409839668659843	1893.0	1	47845		Hathi
848	Collins, Frances Cotton,	0.44374999999999865	1.0079097631554543	1882.0	1	56583		Hathi
1420	Foran, W. Robert	0.44285714285714256	1.0039648529825536	1916.0	1	74557		Hathi
3314	Prichard, Katharine Susannah,	0.442335180542076	1.3885900841512873	1926.5	2	246971		Hathi
3294	Powys, John Cowper,	0.4423172800750541	1.02626915505871	1932.3333333333333	3	540754		Hathi
2976	Munford, George Frederick.	0.44196428571428725	2.7934637667089266	1922.0	1	28582		Hathi
3655	Sharp, Evelyn,	0.4417723851212066	1.2239044432748363	1911.0	3	223984		Hathi
1120	Dickinson, H. N.	0.44134078212290434	0.5283055826114249	1906.0	1	120769		Hathi
2873	Miles, Hamish,	0.44029850746268623	2.456380592595515	1922.0	1	38889		Hathi
1560	Gibb, John.	0.4402654867256641	2.0968481383922057	1884.0	1	76835		Hathi
2371	La Motte-Fouqué, Friedrich Heinrich Karl,	0.44017704646076744	1.5560112217575888	1902.5	2	103533		Hathi
2491	Lewis, Eiluned.	0.44	0.46302262232909996	1934.0	1	57736		Hathi
867	Compton-Rickett, Arthur,	0.43999490755478937	1.1672700943525605	1911.5	2	130261		Hathi
2170	James, Grace.	0.43971631205673767	0.6310828919718058	1910.0	1	79638		Hathi
2552	Louvet de Couvray, Jean-Baptiste,	0.4387096774193553	0.5350878266273963	1898.0	1	103251		Hathi
999	Dahn, Felix,	0.43820224719101114	0.6899057883312517	1883.0	1	45982		Hathi
3860	Stephens, James,	0.43783803870172855	0.7563295042455087	1912.0	2	114169		Hathi
2596	Léonard	0.4371727748691102	1.7976164437532742	1912.0	1	75745		Hathi
3600	Sayce, Conrad Harvey,	0.43689320388349523	0.5334469842247833	1922.0	1	68823		Hathi
1704	Grenfell, Wilfred Thomason,	0.43661971830985896	0.48986315221201854	1919.0	1	51662		Hathi
3060	Nomad,	0.4363636363636363	0.35202467869841647	1890.0	1	55690		Hathi
2372	Lablache, Fanny,	0.43589743589743574	0.2557482944320177	1884.0	1	54355		Hathi
2653	Maclaren, Ian,	0.4349319262125186	2.6041309816792695	1896.6666666666667	3	317247		Hathi
2668	Maitland, Ella Fuller.	0.43428571428571444	0.8913316703321336	1896.0	1	69982		Hathi
4070	Townsend, Walter,	0.4337748344370866	1.3081833904647107	1930.0	1	82286		Hathi
3124	Orwell, George,	0.4334975369458128	0.6857427772367752	1936.0	1	105517		Hathi
358	Benson, Arthur Christopher,	0.43300962449715946	0.7747977290404887	1908.3333333333333	3	327237		Hathi
1781	Hall, Bolton,	0.43285053014878316	1.0567572157436407	1900.0	2	52986		Hathi
662	Calderon, George,	0.4324324324324323	1.366310962677495	1902.0	1	38610		Hathi
402	Binstead, Arthur M.	0.43158880196144184	3.028912347769746	1898.5	2	142917		Hathi
4342	Williams, J. Grenfell.	0.4313725490196078	0.2775681060816464	1937.0	1	65492		Hathi
3320	Pritchard, Francis Henry,	0.4311926605504576	1.084495958831145	1927.0	1	71650		Hathi
1469	Fraser, Ronald,	0.4302619861885798	1.03571051066499	1927.5	2	210119		Hathi
3522	Ross-Johnson, Cecil	0.42950819672131024	1.3932933655361783	1909.0	1	78027		Hathi
46	(Veniamin), Kaverin, V.	0.42941176470588155	0.7190958104047817	1938.0	1	168531		Hathi
3187	Pawley, Edith Muriel (Phillips) Mrs.	0.42931937172774914	0.8053114984332191	1935.0	1	84539		Hathi
4450	[Bayes, Walter]	0.428571428571429	1.8159293436152388	1906.0	1	12366		Hathi
3671	Sheppard, Ethel.	0.42857142857142877	0.21562035876082428	1910.0	1	34715		Hathi
3741	Slow, Edward.	0.4285714285714286	0.2483068864821603	1899.0	1	50242		Hathi
1103	Deulin, Charles,	0.42857142857142855	0.9485219228767684	1887.0	1	5261		Hathi
768	Childe, Wilfred Rowland,	0.4285714285714285	1.5357288923656756	1917.0	1	21121		Hathi
3775	Snoad, A. Warner Hull.	0.4285714285714282	0.22900790422638784	1884.0	1	54476		Hathi
3351	Péronne	0.42774566473988207	1.1400312622772408	1895.0	1	108180		Hathi
2000	Hole, Hugh Marshall,	0.427052064379255	2.3879715749579313	1929.0	2	110453		Hathi
1386	Fisher, Ruth B.	0.42669584245076636	2.1893114839912458	1911.0	1	74404		Hathi
2574	Lucian,	0.4264705882352945	1.0143539319801451	1891.0	1	23895		Hathi
3357	Quennell, Peter,	0.426086956521739	0.5315530526479818	1931.0	1	77115		Hathi
569	Brown, Ivor John Carnegie,	0.4259259259259265	1.0406360965177115	1915.0	1	92481		Hathi
1878	Hawke, Jonathan.	0.4259259259259259	0.47007798975262277	1910.0	1	81892		Hathi
4041	Thorn, Ismay.	0.4259259259259259	0.8012577374244814	1880.0	1	24022		Hathi
4231	Washburn, Stanley,	0.4252873563218392	0.3661200234054282	1914.0	1	84700		Hathi
773	Cholmondeley, Mary.	0.42500000000000004	0.5066608695027865	1921.0	1	140702		Hathi
4293	Wheeler, Maud.	0.4249999999999998	0.5609710234559423	1894.0	1	25416		Hathi
2184	Jaques, E. T.	0.4243589743589759	1.9220992690917582	1910.0	1	144646		Hathi
2996	Myers, L. H. (Leopold Hamilton),	0.4243070362473348	0.39353200951640693	1940.0	1	424796		Hathi
601	Buckingham and Chandos, Alice Anne,	0.423986486486485	4.259620192093204	1894.0	1	49538		Hathi
1910	Heliodorus,	0.423707073685662	2.7595578417829016	1900.0	2	161098		Hathi
3847	Steele, Richard,	0.4234234234234225	0.6300251548867591	1920.0	1	62799		Hathi
3449	Richardson, Henry Handel, pseud.	0.4233184673230144	0.935685676011435	1931.6666666666667	3	814981		Hathi
2462	Legouvé, Ernest,	0.42323651452281985	0.8624899915785613	1893.0	1	99598		Hathi
4116	Turner, Edward F.	0.4231876991190271	1.111106878871432	1895.5	2	187767		Hathi
3115	Onions, Oliver,	0.423178717059293	6.123677133432048	1919.111111111111	9	1012751		Hathi
2964	Mott, Lawrence,	0.42307692307692324	0.1379579864222571	1905.0	1	67176		Hathi
2645	Mackenzie, Compton,	0.42296769572825327	3.968685242299833	1915.0	3	475389		Hathi
357	Bennett, Rolf.	0.4221514700034538	1.3300889367836373	1930.5	2	208619		Hathi
609	Bullivant, Cecil Henry.	0.4217687074829927	0.7734077062153003	1919.0	1	67748		Hathi
2962	Mortalis,	0.42105263157894735	0.23783595356538037	1905.0	1	56950		Hathi
433	Bland,	0.42105263157894707	0.6643169138039343	1893.0	1	20389		Hathi
1772	Hake, Thomas St. E.	0.42068965517241325	0.9344918962168683	1886.0	1	55307		Hathi
66	Adams, Arthur Henry,	0.42046425349200334	1.9577189944769102	1910.3333333333333	3	278069		Hathi
3490	Robinson, Emma,	0.42005313147022894	2.740639241116207	1906.5	2	534218		Hathi
3788	Sorabji, Cornelia.	0.4193548387096774	0.33401864022916705	1904.0	1	33081		Hathi
666	Cameron, H. Lovett,	0.4193193747966823	1.3767553151437693	1891.5	2	137519		Hathi
3765	Smith, Rowland,	0.4190600522193205	1.0314644492578242	1901.0	1	264705		Hathi
907	Cottrell, Dorothy (Wilkinson)	0.4189189189189192	0.3287832113990525	1928.0	1	80225		Hathi
1930	Herbert, A. P. Sir, (Alan Patrick),	0.4189189189189182	0.677888284104062	1928.0	1	38910		Hathi
4033	Thompson, Mary Wolfe,	0.41877256317689465	1.1858533961107605	1935.0	1	83260		Hathi
2806	McCracken, L. A. M. Priestley,	0.4186046511627911	0.4469414311103703	1918.0	1	34293		Hathi
551	Brontë, Anne,	0.4185566796698186	0.4005403788256639	1907.5	2	487204		Hathi
57	Abbott, J. H. M.	0.41836984253263626	3.0085608301391504	1905.5	2	178404		Hathi
1743	Guazzo, Stefano,	0.4181818181818176	0.21591301867589052	1925.0	1	90797		Hathi
1585	Gilkes, Arthur Herman.	0.4177215189873418	0.9850914142385355	1905.0	1	28585		Hathi
1443	Fowler, Ellen Thorneycroft,	0.4173767689507906	1.091545517293368	1903.0	2	247636		Hathi
1064	De Sélincourt, Hugh.	0.41672764962293674	0.7794283809313522	1910.5	2	131588		Hathi
560	Broster, D. K.	0.4166666666666703	1.4614654667607692	1913.0	1	163896		Hathi
801	Cleadas,	0.4166666666666668	0.6168577818931159	1886.0	1	13868		Hathi
1813	Hamsun, Knut,	0.4165481360816576	1.453480561152457	1915.75	4	340911		Hathi
1540	Gaulot, Paul,	0.41630901287553657	0.6878535541524282	1912.0	1	120739		Hathi
794	Clarke, Austin,	0.4158075601374568	0.7995954980029195	1936.0	1	129721		Hathi
613	Bunyan, John,	0.41540429034273446	1.1415368733605404	1914.25	4	533936		Hathi
1798	Halse, George.	0.41538461538461513	0.35934337711909853	1889.0	1	64475		Hathi
3895	Strachey, Marjorie.	0.41509433962264086	1.3190917417942967	1920.0	1	28643		Hathi
2162	Jacobs, W. W. (William Wymark),	0.4148131822670933	0.5893659983925336	1914.0	2	137223		Hathi
1739	Growden, Oliver H.	0.41463414634146334	0.3480620315921627	1892.0	1	125961		Hathi
1183	Drayson, Alfred W.	0.4146341463414632	0.6826011247610931	1892.0	1	107047		Hathi
1266	Eliot, George,	0.414472128905971	3.037874951323157	1917.0	5	1200340		Hathi
4263	Weld, Agnes Grace.	0.41428571428571453	1.6587467877458688	1902.0	1	30084		Hathi
3099	O'Riordan, Conal,	0.41405201945915443	3.7782294198597888	1927.0	3	378046		Hathi
4246	Watt, Findlay.	0.413333333333333	0.4603911776735598	1913.0	1	58066		Hathi
3903	Streatfeild, Frank Newton,	0.41329479768786154	1.7689379072154072	1911.0	1	69719		Hathi
537	Britton, Lionel,	0.4130982367758157	0.4012006281570682	1931.0	1	352709		Hathi
3468	Rives, Hallie Erminie,	0.41304347826086996	0.5049672147206542	1897.0	1	32470		Hathi
1378	Finnemore, John,	0.41272579194946996	0.5461513252379678	1911.5	2	214234		Hathi
495	Bower, Marian.	0.4124999999999994	0.5393470600399562	1925.0	1	52870		Hathi
310	Bayly, George,	0.41245791245791497	2.7039660168644297	1885.0	1	78302		Hathi
828	Cobb, Thomas,	0.41233136057101033	5.653937838748746	1901.0	7	400423		Hathi
3266	Plomer, William,	0.41228070175438514	0.4041441823146612	1932.0	1	100544		Hathi
2861	Meyrink, Gustav,	0.4117647058823532	0.122984276619202	1928.0	1	98541		Hathi
3333	Pu, Songling,	0.41176470588235303	0.37805695040968257	1913.0	1	32056		Hathi
3287	Potter, Frederick Felix.	0.4117647058823529	0.3682465391167667	1938.0	1	16455		Hathi
4026	Thomas, Northcote Whitridge,	0.4117647058823529	0.16895764000575492	1916.0	1	35864		Hathi
376	Berkekey, George Charles Grantley Fitzhardinge,	0.41165048543689164	1.151959868570912	1897.0	1	159352		Hathi
1748	Guest, Carmel Goldsmid, Mrs.	0.41139240506329117	0.5213682421797744	1928.0	1	108019		Hathi
3797	Spadoni, Adriana.	0.4113475177304971	0.4073380181132633	1924.0	1	123382		Hathi
4254	Webb, Mary Gladys Meredith,	0.4113064987593673	1.6392551553661596	1929.5714285714287	7	682589		Hathi
3852	Steinman, Emma C. C.	0.4111111111111112	0.46449892051245223	1881.0	1	69063		Hathi
158	Armstrong, Anthony,	0.41095890410958913	0.7400720198579336	1934.0	1	35159		Hathi
4347	Williamson, Henry,	0.41074320378899787	2.8350144845049514	1930.2	5	445435		Hathi
539	Brockway, Archibald Birt.	0.41071428571428464	1.6787800963009891	1911.0	1	59450		Hathi
1796	Hallifax, Sydney	0.4104477611940299	1.06530818406877	1900.0	1	44835		Hathi
2464	Lehmann, R. C.	0.41035390659759435	1.9728468179349594	1903.5	2	65029		Hathi
2101	Hussey, Eyre.	0.4100648569740491	1.3217944305382188	1906.0	3	390994		Hathi
836	Coke, Desmond,	0.40994940185314144	1.316534342415216	1920.0	2	107441		Hathi
199	Avery, Harold,	0.40984427969928594	0.5670751027625565	1896.0	2	153374		Hathi
4268	Wells, H. G. (Herbert George),	0.40956421513877306	3.5552004477157397	1922.5	4	671433		Hathi
1060	De Morgan, William,	0.40925852712379923	2.767382589701236	1909.5	4	1131203		Hathi
409	Bishop, Gilbert.	0.40919867947467925	3.0881823899316836	1900.0	2	195754		Hathi
3410	Rees, Alfred W.	0.40909090909090934	0.10166863402937792	1904.0	1	77130		Hathi
3456	Rider, Dan,	0.40909090909090895	0.6643820844434402	1907.0	1	11803		Hathi
4401	Wright, S. Fowler (Sydney Fowler),	0.40909090909090867	0.19797527721091984	1928.0	1	79219		Hathi
3587	Sandes, John,	0.4087591240875912	0.8119114705733658	1912.0	1	60145		Hathi
1326	Falconer, Lanoe,	0.4086995885438978	1.1723806725002106	1891.0	2	72975		Hathi
2924	Moody, H. A.	0.40860215053763443	0.46309791581932663	1898.0	1	71581		Hathi
2402	Langdon, Samuel,	0.40822784810126567	1.1013635833344835	1889.0	1	102269		Hathi
1640	Gorst, Harold Edward,	0.408163265306122	0.9131866792267797	1898.0	1	19126		Hathi
4163	Victoria,	0.4080929724951264	5.399361221220566	1884.0	2	172211		Hathi
3466	Ritchie, Anne Thackeray,	0.4079143669809535	3.9929795891949045	1898.75	4	465521		Hathi
4301	Whitby, Beatrice.	0.40718562874251424	0.4494129574997156	1893.0	1	132452		Hathi
1577	Gilbert, Bernard,	0.40697674418604846	1.2215778280215317	1924.0	1	175656		Hathi
2306	Kidd, Dudley.	0.4062500000000003	0.15836322979139145	1908.0	1	72025		Hathi
4065	Tolstoĭ, Ilʹi͡a Lʹvovich,	0.4062499999999987	1.1967242321231648	1914.0	1	85780		Hathi
699	Carrel, Frederic.	0.40584777561600177	1.532564111235637	1896.5	2	283021		Hathi
3159	Panton, Jane Ellen.	0.40579710144927505	0.5395763189260766	1887.0	1	45581		Hathi
3812	Spottiswoode, Sybil Gwendolen,	0.40552995391705055	0.8546612132677813	1908.0	1	90501		Hathi
1168	Dowdall, Mary Frances Harriet Borthwick,	0.4053664143640232	1.3557982117618317	1913.5	2	130428		Hathi
2791	May, Evan.	0.4042553191489372	0.5491166871620544	1890.0	1	122034		Hathi
