	author	spec_nongb_subcountry	weight	pub_date_avg	books	wordcount	ethnicity	corpus
2345	Kolson, Hugh.	0.9051094890510948	0.8270050247296226	1896.0	1	82543		Hathi
3158	Panton, Jane Ellen.	0.9047619047619049	0.22956373179588707	1887.0	1	45581		Hathi
3026	Neukrantz, Klaus,	0.9047619047619048	1.3090316455855813	1932.0	1	63948		Hathi
2440	Le Rossignol, James Edward,	0.904306220095694	1.1041282792703093	1915.0	1	94318		Hathi
1594	Gingold, Hélène,	0.9042285366471585	1.2072405411500053	1889.0	2	120867		Hathi
4099	Trotter, Melvin E. (Melvin Earnest),	0.904166666666667	2.430207506093854	1939.0	1	49208		Hathi
1344	Faulkner, William,	0.9032670673165789	2.133350603128705	1934.6666666666667	3	309051		Hathi
2860	Meyrink, Gustav,	0.903225806451613	0.15675180803573574	1928.0	1	98541		Hathi
2501	Libbey, Laura Jean,	0.903094353192332	0.8428787737803124	1891.0	2	176825		Hathi
3561	Sackville-West, V.	0.9030381099026671	1.4335063911293136	1921.5	2	123367		Hathi
1735	Grossi, Tommaso,	0.902877697841726	1.6310963937989538	1881.0	1	169849		Hathi
1185	Dreiser, Theodore,	0.9025826357430059	5.2415278298005425	1929.6666666666667	3	822193		Hathi
3554	Rydings, Egbert.	0.9024390243902443	0.42089983666708985	1895.0	1	48537		Hathi
1796	Hallifax, Sydney	0.9024390243902441	0.9113065851370833	1900.0	1	44835		Hathi
1187	Drewry, Edith Stewart.	0.9024390243902437	0.464828563647567	1883.0	1	43950		Hathi
1088	Deledda, Grazia,	0.9023902996315534	1.266275468578659	1913.5	2	146875		Hathi
4304	White, Stewart Edward,	0.9022988505747124	0.848187413563269	1911.0	1	204435		Hathi
2878	Miller, Thomas,	0.9021739130434777	0.23206721982687675	1900.0	1	197534		Hathi
4447	Zschokke, Heinrich,	0.9016393442622952	2.1869827518803246	1891.0	1	41694		Hathi
1697	Greg, Percy.	0.901639344262295	0.4309591408466537	1881.0	1	70528		Hathi
659	Caird, Mona Alison.	0.9012345679012344	0.5621387541203389	1915.0	1	143595		Hathi
551	Brontë, Anne,	0.9005991673814645	0.23992950669930202	1907.5	2	487204		Hathi
4444	Zola, Émile,	0.9002267573696148	0.9018951393187288	1929.0	1	243641		Hathi
976	Cuninghame, Caroline Madelina Fairlie.	0.9000000000000001	0.20379286121313328	1892.0	1	48900		Hathi
1784	Hall, F. Cameron.	0.9	0.23278915446102952	1898.0	1	85618		Hathi
74	Adamson, Margot Robert,	0.9	0.14623277151673153	1931.0	1	34074		Hathi
229	Baldwin, May.	0.9	0.0495031092013423	1909.0	1	100655		Hathi
39	(Petr), Nikiforov, P.	0.9	2.140810078049886	1931.0	1	13965		Hathi
3389	Rawnsley, Willingham Franklin,	0.9	0.6570062574711376	1904.0	1	37920		Hathi
4455	[Jameson, Annie Edith Foster]	0.8999999999999999	0.2719054559507299	1918.0	1	73301		Hathi
1117	Dickie, James Francis,	0.8999999999999999	1.1912819867694724	1930.0	1	12548		Hathi
1027	Davidson, Hugh Coleman,	0.8997325540705072	0.5084767403322213	1887.5	2	101473		Hathi
1985	Hockley, W. B.	0.8994565217391302	1.0083846502701788	1891.0	1	181840		Hathi
1275	Ellis, Havelock,	0.8993806562009224	2.8421110039393898	1911.0	6	237907		Hathi
1966	Hilzinger, John George.	0.8990825688073383	0.7419849787918547	1899.0	1	73198		Hathi
2813	McHugh, Mary Frances.	0.8989898989898989	0.6092868385285076	1932.0	1	80962		Hathi
246	Barber, Margaret Fairless,	0.8987502061558846	0.8656320806861064	1903.5	2	51468		Hathi
4054	Tilsley, W. V.	0.8982035928143713	1.1134082922051005	1931.0	1	74736		Hathi
1097	Dering, Edward Henage,	0.8981191222570538	0.9975790696801645	1890.0	1	318670		Hathi
3807	Spenser, Edmund,	0.8981021207227052	2.1879818571515712	1906.0	4	238227		Hathi
1668	Grant, James L.	0.8979591836734695	0.6525478408049992	1933.0	1	74831		Hathi
4049	Tibbits, Charles John.	0.8979591836734693	0.4591001248122349	1902.0	1	53181		Hathi
2932	Moore, T. Sturge	0.8974358974358975	0.9008283089643208	1920.0	1	21572		Hathi
2108	Hutchinson, Winifred Margaret Lambart,	0.8969072164948455	1.550685272939434	1912.0	1	62337		Hathi
149	Arena.	0.8969072164948452	1.0251889687053302	1883.0	1	47145		Hathi
486	Bourdillon, Francis William,	0.8958000202408664	0.5747817489768263	1908.5	2	51296		Hathi
3380	Rankin, Reginald, Sir,	0.8953488372093023	1.2699946631680736	1930.0	1	67483		Hathi
2487	Leverson, Ada.	0.8949978853800465	1.7701533685937814	1907.5	2	154486		Hathi
572	Brown, John,	0.8947368421052632	0.8489998536145735	1919.0	1	11151		Hathi
798	Clarke, Forester.	0.894736842105263	0.5460925729414443	1918.0	1	69345		Hathi
785	Churchill, Winston,	0.8945652173913042	2.2052805215414457	1923.0	1	207870		Hathi
1250	Edwards, H. Sutherland	0.8938356164383562	2.361217730480926	1889.0	1	61619		Hathi
807	Cleland, John,	0.8936170212765958	0.2749369756196624	1926.0	1	85179		Hathi
183	Audoux, Marguerite,	0.8936170212765954	0.34691518748418254	1920.0	1	67506		Hathi
4403	Wylde, Atherton.	0.8933333333333335	1.0755962446741396	1880.0	1	69488		Hathi
3907	Streuvels, Stijn,	0.8933333333333333	0.7322670361907421	1915.0	1	51034		Hathi
2264	Keane, John F.	0.8932584269662923	1.9962343265489022	1881.0	1	44430		Hathi
3035	Newbigging, Thomas.	0.8928571428571428	0.4203699803745553	1901.0	1	33189		Hathi
4268	Wemyss, Mary C. E.	0.8928571428571428	0.4244367156049743	1911.0	1	32871		Hathi
4107	Tucker, Horace Finn.	0.8927038626609444	1.1094543035453899	1894.0	1	104644		Hathi
2420	Lawrence, C. E.	0.8925437642077416	0.7047658843837469	1920.0	2	171197		Hathi
3296	Poynter, Eleanor Frances.	0.8924050632911392	1.0842476272585813	1890.0	1	72610		Hathi
884	Coon, Carleton S. (Carleton Stevens),	0.8924050632911383	0.7541716101815868	1932.0	1	104389		Hathi
4201	Walker-Smith, Derek,	0.8918918918918919	0.5680868082964939	1930.0	1	97359		Hathi
777	Christian, Catherine,	0.8913580246913557	1.5086330103374277	1935.0	1	133764		Hathi
4189	Wade, Aubrey.	0.8913043478260873	1.1894027070837063	1936.0	1	57812		Hathi
1539	Gaskell, Philip.	0.8913043478260869	0.6208007123490993	1888.0	1	36921		Hathi
1799	Halsted, Leonora B.	0.8911290322580647	4.175359068952896	1884.0	1	59191		Hathi
2265	Keane, John F.(John Fryer),	0.8908045977011493	1.9478678262391234	1881.0	1	44510		Hathi
4389	Worboise, Emma Jane,	0.8896797153024913	1.1906026048654494	1888.0	1	235200		Hathi
539	Brockway, Archibald Birt.	0.8893805309734516	1.8941937984952286	1911.0	1	59450		Hathi
3815	St. Clair, William.	0.889212827988338	2.536778278268063	1901.0	1	67372		Hathi
574	Brown, Vincent.	0.8891215702675417	0.7338554965521592	1901.5	2	145290		Hathi
3224	Peterson, Alice Onions.	0.888888888888889	0.4073450732123717	1926.0	1	11009		Hathi
880	Cooke, Harold P.	0.888888888888889	0.1625806442734655	1912.0	1	27583		Hathi
249	Barclay, Florence L.	0.888888888888889	0.0919493533246191	1891.0	1	48771		Hathi
70	Adams, Herbert,	0.8888888888888888	0.24353545731481485	1926.0	1	73656		Hathi
453	Boddingon, Harry.	0.8888888888888888	0.589672835107824	1937.0	1	7605		Hathi
626	Burnham, David,	0.8881987577639753	1.0266778544520074	1931.0	1	156275		Hathi
1291	Engelbach, Arthur Harold.	0.888	0.7980651069686832	1913.0	1	78044		Hathi
924	Cox, Harding,	0.8879310344827586	0.6960133338623972	1922.0	1	83044		Hathi
3642	Serviez, Jacques Roergas de,	0.887788778877888	2.233484982126884	1899.0	1	135194		Hathi
923	Cox, George W.	0.8876404494382023	2.5147135947084	1912.0	1	70539		Hathi
1266	Eliot, George,	0.8873518421681862	3.549555905866087	1917.0	5	1200340		Hathi
3116	Openshaw, Mary.	0.8872832369942194	1.4806898912729491	1911.0	1	116434		Hathi
1050	Day, Lal Behari,	0.8870967741935486	0.3698825424898992	1908.0	1	83521		Hathi
629	Burrard, W. Dutton	0.8863636363636365	0.3191550355097809	1887.0	1	68694		Hathi
863	Combe, Martin.	0.8863636363636364	0.27668588315339737	1886.0	1	79238		Hathi
2004	Holley, Marietta,	0.8863636363636359	0.8674970475832237	1887.0	1	101091		Hathi
3138	Oxenham, John.	0.8860759493670886	0.9940933166897623	1909.0	1	158390		Hathi
4214	Ward, Artemus,	0.8859649122807017	1.4678583959361367	1906.0	1	38698		Hathi
1464	Frapan, Ilse,	0.8857142857142859	0.38782187551845493	1893.0	1	44968		Hathi
3310	Price, Nancy,	0.8857142857142858	1.9046373808754975	1938.0	1	73251		Hathi
1420	Foran, W. Robert	0.8855721393034817	1.3433075724464283	1916.0	1	74557		Hathi
2231	Jones, C. A.	0.8853834847495992	1.3827731575613147	1897.0	2	114722		Hathi
4264	Wells, David Dwight,	0.8851351351351351	0.6129997652437175	1901.0	1	120301		Hathi
1178	Döblin, Alfred,	0.8846153846153847	0.078381869697359	1937.0	1	165282		Hathi
469	Booth, Edward Charles.	0.8846153846153846	0.14591226403999333	1924.0	1	88787		Hathi
1641	Gosse, Edmund,	0.8844459375484119	1.1499364099357388	1904.0	2	116505		Hathi
545	Brody, Catharine.	0.8842105263157896	0.455912111861852	1932.0	1	103827		Hathi
1762	Gwynne, Agnes M.	0.8840579710144928	0.5420627920878133	1900.0	1	63426		Hathi
3294	Powys, Theodore Francis,	0.8839905007652923	1.4342743815891636	1931.0	9	203612		Hathi
992	D'Annunzio, Gabriele,	0.8839563656835581	1.4493295930514154	1898.5	2	218230		Hathi
1079	Deeping, Warwick,	0.8836793787133538	7.417783338737826	1916.857142857143	7	786608		Hathi
647	Cabell, James Branch,	0.8835829730527877	3.2663355271500834	1924.0	4	310899		Hathi
4401	Wrixon, Henry John,	0.8829953198127923	1.7461966823319781	1903.0	1	182908		Hathi
408	Birt, Archibald.	0.8829431438127087	1.7196919241194848	1899.0	1	86634		Hathi
3752	Smith, Ernest Bramah,	0.8828828828828829	0.19180450540279223	1936.0	1	288358		Hathi
3712	Sinclair, Upton,	0.8826705150719188	2.1930739534097468	1916.0	2	140454		Hathi
1201	Duffus, R. L. (Robert Luther),	0.8826291079812205	1.0548878364663725	1931.0	1	100610		Hathi
3308	Price, Julius M.	0.8825301204819277	2.340702622762956	1919.0	1	70674		Hathi
530	Brierley, Benjamin,	0.8823777081192862	0.9418880458483111	1886.0	3	293902		Hathi
2510	Lindsay,	0.8823529411764709	0.38536237097147014	1891.0	1	43962		Hathi
2192	Jeffries, Richard,	0.8823529411764708	0.3356441049381419	1880.0	1	50474		Hathi
3914	Stuart, Peter Alan.	0.8823529411764707	0.16784865605207247	1927.0	1	100932		Hathi
2909	Monkhouse, Allan Noble,	0.8823529411764706	0.18927135622120675	1924.0	1	44754		Hathi
2196	Jellinek, Oskar,	0.8823529411764706	0.1940317545428782	1933.0	1	43656		Hathi
4241	Watson, John,	0.8823529411764706	0.3933068800819004	1894.0	1	43074		Hathi
1751	Guicciardi-Fiastri, Virginia,	0.8823529411764705	0.5569059102657361	1914.0	1	76051		Hathi
1537	Gaskell, Catherine Milnes.	0.8823529411764705	0.4959106771455944	1904.0	1	85405		Hathi
2474	Leonard, Gladys Osborne.	0.8823180267942945	0.169489083900685	1938.0	2	99928		Hathi
1886	Hay, Marie,	0.8819951338199505	2.749252274062414	1906.0	1	148979		Hathi
2458	Lefroy, Ella Napier.	0.8819332355063558	0.7247534056132209	1895.5	2	122025		Hathi
2886	Minney, R. J.	0.8818181818181816	0.9341461298577268	1921.0	1	58674		Hathi
3792	Southey, Robert,	0.8815943728018751	3.061252327865649	1885.0	1	138841		Hathi
4235	Watson, Alfred Edward Thomas,	0.881578947368421	0.5175028625590965	1895.0	1	73176		Hathi
1819	Harband, Beatrice M.	0.8810408921933085	1.148676234577836	1914.0	1	116687		Hathi
3233	Philips, M.	0.8809523809523809	0.8410525034854486	1898.0	1	49765		Hathi
1371	Filkin, Roland.	0.8809523809523809	1.2419137687957196	1915.0	1	101106		Hathi
31	(Jean-Adolphe), Decourdemanche, J.-A.	0.880597014925373	0.5744923948930399	1928.0	1	58111		Hathi
3154	Pangborn, Frederic Werden,	0.8803418803418809	0.34391871231327154	1899.0	1	169511		Hathi
953	Crofts, Freeman Wills,	0.8802816901408451	0.7772609713678615	1933.0	1	91031		Hathi
712	Castelar, Isabella.	0.8802395209580837	0.7133815895051662	1893.0	1	116644		Hathi
3047	Nicholson, Jessie L.	0.8800000000000002	0.366458443528801	1897.0	1	67985		Hathi
4380	Wood, Lydia Cope,	0.8800000000000001	0.5960780285985624	1891.0	1	62694		Hathi
289	Basile, Giambattista,	0.8800000000000001	0.25186701123484095	1893.0	1	98916		Hathi
857	Colmore, G.	0.8799999999999999	0.29942164367119634	1894.0	1	41603		Hathi
2666	Mais, S. P. B.	0.8798045062021035	0.417213213827452	1920.0	2	294467		Hathi
173	Ashford, Daisy.	0.8797450665997834	0.9894942320340862	1919.5	2	86078		Hathi
3961	Syrett, Netta,	0.8795180722891571	0.694953861372664	1922.0	1	59510		Hathi
4141	Vance, Wilson J.	0.8792650918635171	1.3262139417013974	1899.0	1	143146		Hathi
176	Ashton-Wolfe, Harry,	0.8791946308724831	1.6755305417343884	1929.0	1	88620		Hathi
3371	Rae, Milne.	0.8787878787878789	0.942594762542862	1912.0	1	122111		Hathi
2305	Kevill-Davies, Albert.	0.8786407766990292	1.784839771291779	1892.0	1	57509		Hathi
645	Byron, May Clarissa Gillington,	0.8785951272160374	1.563556693007162	1910.0	2	15985		Hathi
1515	Ganzhorn, John W.	0.8785185185185195	3.924695652410506	1910.0	1	85697		Hathi
599	Buchanan, Zetton	0.8783783783783784	1.3893781041232496	1921.0	1	79616		Hathi
2764	Mathews, Cornelius,	0.8782608695652173	0.627411121773818	1882.0	1	91330		Hathi
3864	Sterling, Sara Hawks.	0.8780487804878049	0.2820935566460999	1900.0	1	72420		Hathi
3982	Tautphoeus, Jemima (Montgomery) Freifrau von,	0.877952755905512	1.1093515470714381	1891.0	1	228172		Hathi
4000	Tennyson, Alfred Browning Stanley,	0.8778625954198475	0.5713696000758088	1911.0	1	114241		Hathi
2014	Holnut, W. S.	0.8775510204081634	1.1713396535040987	1895.0	1	41688		Hathi
145	Archer, Agatha.	0.8775510204081632	0.2590548737123276	1897.0	1	94248		Hathi
3944	Svevo, Italo,	0.8773006134969326	0.4342636207991187	1930.0	1	187026		Hathi
2228	Johnston, Myrtle,	0.8773006134969321	0.6241917947061613	1932.0	1	130118		Hathi
4307	Whitechurch, Victor L.	0.8772159130186697	2.813170827799294	1914.3333333333333	3	214070		Hathi
787	Cid,	0.8771331058020478	3.1495253708068387	1894.0	1	139063		Hathi
4142	Vane, Capel.	0.8769230769230768	0.4406560697192783	1895.0	1	73499		Hathi
225	Balch, Elisabeth,	0.8768115942028986	2.3151844300935935	1889.0	1	89101		Hathi
62	Ackworth, John.	0.8768114976930513	1.1050019901699262	1897.75	4	400636		Hathi
4194	Waldy, Frances Helen.	0.876712328767123	0.9611809009229233	1886.0	1	75686		Hathi
4349	Willoughby, George,	0.8765432098765423	0.749172260667774	1913.0	1	53873		Hathi
1248	Edwards, C. M.	0.8761904761904762	1.6959616938941842	1922.0	1	30849		Hathi
3983	Tautphoeus, Jemima Montgomery,	0.8759541984732824	1.1393383687186578	1900.0	1	229164		Hathi
3183	Patterson, J. H.	0.8756595438914712	7.663252360272519	1908.3333333333333	3	238956		Hathi
996	Dacre, Charlotte,	0.8750000000000007	0.8499918074586952	1928.0	1	131311		Hathi
3052	Nikambè, Shèvantibāi M.	0.8750000000000002	0.7897743058752562	1895.0	1	20189		Hathi
4246	Watts, George Frederick,	0.8750000000000001	0.9795277958788273	1907.0	1	8139		Hathi
2316	King, Katherine Douglas.	0.8750000000000001	0.1931526766967359	1898.0	1	82550		Hathi
1276	Ellis, Havelock, Mrs.,	0.8750000000000001	0.10926602155418194	1925.0	1	72963		Hathi
3919	Sturt, George,	0.8750000000000001	0.13812156498021094	1901.0	1	57720		Hathi
2343	Knox, Isa Craig,	0.875	0.09900130054959488	1889.0	1	40264		Hathi
1487	Frost, Robert,	0.875	0.3692966801305251	1914.0	1	21588		Hathi
312	Baynton, Barbara.	0.875	0.22037141638769875	1902.0	1	36177		Hathi
1817	Hansson, Ola,	0.875	1.311354014418583	1895.0	1	24318		Hathi
616	Burgess, Joseph Tom,	0.875	0.14518988764628984	1934.0	1	27455		Hathi
3870	Stevens, Alfred,	0.875	1.9914346537862888	1908.0	1	6005		Hathi
1866	Harvey, T. Edmund	0.875	0.2935337529697267	1905.0	1	13580		Hathi
2534	Lockwood, Frank,	0.875	0.39683308763851555	1894.0	1	20090		Hathi
2058	Howard, Keble,	0.8749999999999999	0.0898842871229568	1908.0	1	88696		Hathi
172	Ashby-Sterry, Joseph,	0.8749999999999999	0.3597707869572452	1893.0	1	55399		Hathi
13	(Donald Alexander), Mackenzie, Donald A.	0.8749999999999997	0.24957040140549772	1931.0	1	79861		Hathi
1683	Green, Julien,	0.8747542681164395	1.3773803181242734	1930.5	4	354208		Hathi
95	Aksakov, S. T.	0.8745680214599143	1.7160727871230594	1917.0	2	194111		Hathi
1326	Falconer, Lanoe,	0.8744644968693667	0.68343125895759	1891.0	2	72975		Hathi
2384	Lamb, Charles,	0.8744598278455429	13.04475305597239	1897.111111111111	9	1379848		Hathi
3947	Swan, E. F. O.	0.8740740740740742	0.9941904916483142	1922.0	1	67660		Hathi
1301	Escholier, Raymond,	0.874015748031496	0.7068736210048497	1925.0	1	89522		Hathi
3923	Sue, Eugène,	0.8739301665495302	1.1581257659603634	1900.5	2	322673		Hathi
4404	Wylde, Henry,	0.8738738738738738	1.3132699410884074	1889.0	1	42115		Hathi
1139	Dix, Gertrude.	0.87378640776699	0.7935028170878733	1895.0	1	64678		Hathi
2376	Laffan, Bertha Jane	0.8735632183908046	0.6819115394275951	1892.0	1	63571		Hathi
2224	Johnston, Harry Hamilton,	0.8734177215189872	1.9046140127070426	1889.0	1	41335		Hathi
2616	MacMunn, George Fletcher,	0.873239436619713	2.899028266544352	1915.0	1	122032		Hathi
3828	Stamper, Charles William,	0.8728522336769756	2.2154965359579246	1913.0	1	130894		Hathi
14	(Dorothy Leigh), Sayers, Dorothy L.	0.8727272727272732	0.19745549071363488	1931.0	1	138791		Hathi
1085	Deland, Margaret Wade Campbell,	0.8727272727272727	0.3044768185989545	1924.0	1	90007		Hathi
3722	Sir, Sidney, Philip,	0.8726749060871513	1.2225367839277204	1917.0	2	358184		Hathi
1476	Freeman, R. Austin (Richard Austin),	0.8725761772853177	0.42532802251400786	1929.0	1	422913		Hathi
1243	Edler, Karl Erdmann,	0.872549019607843	1.1750919437225338	1886.0	1	43251		Hathi
997	Daggett, Mary Stewart,	0.872340425531915	0.5536045540170724	1899.0	1	84605		Hathi
4228	Warren, Edward Perry,	0.8723404255319148	1.790980165670483	1919.0	1	26152		Hathi
1717	Grierson, Francis,	0.8722358722358722	2.2792619621928334	1909.0	1	88975		Hathi
2695	Manning, Frederic.	0.8720930232558138	0.336317240862743	1930.0	1	127414		Hathi
3594	Savage, Richard,	0.87196261682243	2.8649644473370306	1895.0	1	186094		Hathi
638	Butler, Patrick Richard,	0.8719101123595457	2.9422609548894023	1920.0	1	75361		Hathi
2390	Lancaster, Percival.	0.87190082644628	1.3386717666326096	1915.0	1	90076		Hathi
4232	Wathen-Bartlett, Vanda.	0.8717948717948719	0.22353358042858185	1903.0	1	86934		Hathi
1450	Fox-Davies, Arthur Charles,	0.8717948717948715	0.7667259136310258	1906.0	1	76035		Hathi
219	Baird, Frank.	0.8715083798882681	2.3240128374129436	1907.0	1	38378		Hathi
2433	Le Braz, Anatole,	0.8712871287128712	1.0844170856808577	1898.0	1	46408		Hathi
2301	Kernahan, Mary Jean Hickling Gwynne,	0.8711656441717791	0.4104457165418062	1889.0	1	197879		Hathi
1264	Eldershaw, M. Barnard, pseud.	0.8711484593837543	1.2013889562205855	1929.0	1	148065		Hathi
3689	Shrubsole, Edgar S.	0.8709677419354838	0.29622736874135946	1893.0	1	52144		Hathi
46	(Veniamin), Kaverin, V.	0.8700906344410871	0.9786243694957203	1938.0	1	168531		Hathi
1520	Garland, Hamlin,	0.8699186991869918	0.4731321494945938	1905.0	1	129536		Hathi
2421	Lawrence, Charles Edward,	0.8696691166780586	0.6507401343453804	1918.0	2	144936		Hathi
3129	Oursler, Fulton,	0.869565217391305	0.7053355213146573	1925.0	1	64992		Hathi
3203	Peile, W. O.	0.8695652173913043	0.24106122189942486	1885.0	1	47541		Hathi
2772	Matveev, Vladimir.	0.8693467336683413	1.8489331441488048	1933.0	1	53629		Hathi
2947	Morison, Margaret Cotter.	0.8691983122362861	3.403390118245103	1904.0	1	69396		Hathi
4025	Thomas, Richard Henry,	0.8691099476439789	0.8199736976885991	1898.0	1	116065		Hathi
2787	Maxwell, W. B.	0.8690476190476191	0.4927574003235991	1905.0	1	254821		Hathi
879	Cook, Emily Constance (Baird),	0.8688524590163934	0.5476520051465363	1903.0	1	55500		Hathi
3485	Robins, Denise.	0.8688524590163934	0.3487268817406435	1932.0	1	87159		Hathi
4200	Walker, William Sylvester.	0.8686868686868686	0.9417181669456103	1899.0	1	104764		Hathi
2621	Macaulay, Rose.	0.868544600938968	0.8135421267305044	1906.0	1	130457		Hathi
3299	Preedy, George,	0.8685258964143423	1.7110035496329326	1930.0	1	146191		Hathi
2923	Moody, H. A.	0.8681318681318682	0.6334487176152346	1898.0	1	71581		Hathi
3123	Orwell, George,	0.8676470588235293	0.3211103528843271	1936.0	1	105517		Hathi
4043	Thornton, Marcellus Eugene.	0.867403314917127	1.1059303212248603	1899.0	1	81549		Hathi
2313	King, Charles,	0.8672786934710179	12.117090217493644	1898.0	5	387515		Hathi
3089	O'Higgins, Harvey Jerrold,	0.8672566371681416	0.961901608614854	1927.0	1	58535		Hathi
1272	Ellis, Edward S. (Edward Sylvester),	0.8672284961061077	1.8954593054300701	1929.0	3	243716		Hathi
841	Coleridge, Christabel R.	0.8668169280783273	1.54667640611949	1887.0	2	109385		Hathi
2761	Matheson, C. M.	0.866666666666667	0.20771013946248246	1915.0	1	107950		Hathi
3592	Saunders, John,	0.8666666666666667	0.15642744213042414	1883.0	1	47780		Hathi
675	Cankar, Ivan,	0.8666666666666667	0.4995557387288483	1930.0	1	29923		Hathi
4024	Thomas, Northcote Whitridge,	0.8666666666666667	0.20840127105151865	1916.0	1	35864		Hathi
2636	Mackail, Denis George.	0.8663967611336028	0.8736800819173242	1922.0	1	140868		Hathi
2833	Meinhold, Wilhelm,	0.8662475684300276	3.51969899903775	1897.3333333333333	3	321171		Hathi
3614	Scott, G. Firth.	0.8661933987837164	1.0857488448326862	1906.0	2	186110		Hathi
