	author	occurs_100k	weight	pub_date_avg	books	wordcount	ethnicity	corpus
2182	Janis, Elsie,	416.03902159099005	1.0	1915.0	1	13941		Hathi
1791	Hall, Leland,	415.7218442932725	1.0	1934.0	1	84672		Hathi
684	Carey, Alfred E.	415.5230518014091	1.0	1920.0	1	143915		Hathi
172	Ashby-Sterry, Joseph,	415.1699489160464	1.0	1893.0	1	55399		Hathi
71	Adams, Johns Bernard Pye,	415.096749473148	1.0	1917.0	1	109613		Hathi
1805	Hamilton, Cosmo.	414.95637350559616	1.0	1904.0	1	44583		Hathi
2917	Monteiro, Mariana.	413.88630796519993	1.0	1890.0	1	71034		Hathi
2198	Jenkyns, Catherine Carolyn.	413.86126382111536	1.0	1892.0	1	113323		Hathi
1967	Hind, C. Lewis	413.37548021970053	4.0	1905.25	4	175777		Hathi
2302	Keroubec, Yvonne, marquise de, pseud.	413.1043896831676	1.0	1926.0	1	55676		Hathi
1934	Hergesheimer, Joseph,	412.9714173783462	3.0	1929.6666666666667	3	288264		Hathi
2353	Krasnov, P. N. (Petr Nikolaevich),	412.92331933394604	2.0	1927.0	2	334661		Hathi
2191	Jeffery, Walter,	412.7483293520008	1.0	1903.0	1	66142		Hathi
3277	Pollard, Samuel,	412.67546237725213	1.0	1910.0	1	33198		Hathi
3150	Palmer, Frederick,	412.6668227581368	1.0	1916.0	1	102504		Hathi
839	Cole, Sophie,	412.45408063975475	2.0	1919.0	2	137402		Hathi
4402	Wright, Sidney Harry	412.4484439445093	1.0	1911.0	1	104013		Hathi
4351	Willoughby, George,	412.08026284038226	1.0	1913.0	1	53873		Hathi
924	Cox, Harding,	411.8298733201679	1.0	1922.0	1	83044		Hathi
3975	Tallents, Stephen George,	411.80629197596403	1.0	1922.0	1	56580		Hathi
1309	Evans, Frank,	411.7937736781406	1.0	1893.0	1	42497		Hathi
3571	Saintsbury, George,	411.73324891987994	2.0	1892.0	2	340245		Hathi
865	Compton, Herbert,	411.6797277123837	3.0	1903.3333333333333	3	364879		Hathi
759	Chesson, Nora,	411.66882433783144	2.0	1900.5	2	115759		Hathi
4423	Young, Charles.	411.31105398457476	1.0	1895.0	1	85580		Hathi
2068	Hubbard, Wilfranc.	410.9571612148056	1.0	1925.0	1	78597		Hathi
3639	Semenov, V. I.	410.814606741573	1.0	1910.0	1	28480		Hathi
2817	McKenna, Stephen,	410.6239432920365	6.0	1924.5	6	721105		Hathi
4413	Wägner, W.,	410.5761371628425	1.0	1880.0	1	105218		Hathi
3511	Roofer, Roof.	410.1519489099309	1.0	1897.0	1	36328		Hathi
560	Broster, D. K.	410.01610777566	1.0	1913.0	1	163896		Hathi
2121	Hyne, C. J. Cutcliffe,	409.8979027309778	1.0	1904.0	1	79532		Hathi
2264	Keane, John F.	409.6331307674992	1.0	1881.0	1	44430		Hathi
1026	Davidson, Gladys.	409.50539664175244	1.0	1920.0	1	65689		Hathi
2272	Keats, Gwendoline.	409.13141150336816	1.0	1901.0	1	79681		Hathi
3698	Sienkiewicz, Henryk,	408.8418308582942	5.0	1904.6	5	610310		Hathi
677	Canning, Albert Stratford George,	406.96481967248417	1.0	1911.0	1	92637		Hathi
1583	Giles, Norman	406.6907986206818	1.0	1934.0	1	163269		Hathi
777	Christian, Catherine,	406.68640291857423	1.0	1935.0	1	133764		Hathi
326	Beeding, Francis.	406.60717346584556	2.0	1930.5	2	170237		Hathi
1568	Gibbs, George,	406.31833164713913	1.0	1918.0	1	122564		Hathi
591	Bryden, H. A.	406.31289855345204	1.0	1900.0	1	106322		Hathi
547	Bromfield, Louis,	405.77618937315975	2.0	1930.0	2	329847		Hathi
4473	de Voragine, Jacobus,	405.6774713106515	1.0	1900.0	1	99340		Hathi
162	Arnold, Edwin,	405.39351200627976	3.0	1893.3333333333333	3	171752		Hathi
920	Cowper, Frank,	405.25224011462603	1.0	1897.0	1	93522		Hathi
327	Beerbohm, Julius,	405.01886883157397	1.0	1881.0	1	83206		Hathi
3032	Neureuther, Karl.	404.8022696605903	1.0	1931.0	1	57806		Hathi
1096	Depew, Albert N.,	404.1858790462133	1.0	1918.0	1	86099		Hathi
474	Borden, Mary,	404.0219933776854	1.0	1913.0	1	65838		Hathi
3634	Sell, Frank Reginald.	403.6498608103923	1.0	1928.0	1	64660		Hathi
3209	Pennell, Elizabeth Robins,	403.5490282923776	2.0	1901.0	2	110822		Hathi
210	Baerlein, Henry,	403.3255330018066	4.0	1926.75	4	374287		Hathi
187	Austen-Leigh, James Edward,	403.3123897192679	1.0	1882.0	1	107113		Hathi
784	Church, Alfred John,	403.1769800969836	10.0	1890.3	10	762663		Hathi
1174	Dowson, Ernest Christopher,	403.06585637742035	4.0	1895.5	4	258949		Hathi
2350	Kovalevskai︠a︡, S. V.	402.9165160505379	1.0	1895.0	1	113423		Hathi
1165	Douglas, Ronald MacDonald.	402.1997164961665	1.0	1936.0	1	117106		Hathi
2265	Keane, John F.(John Fryer),	402.156818692429	1.0	1881.0	1	44510		Hathi
1492	Fullerton, Georgiana,	402.0402228862261	3.0	1892.0	3	492222		Hathi
4358	Wilson, Harriette,	402.00551063733644	1.0	1935.0	1	44278		Hathi
485	Boult, Katharine F.,	401.9027790588891	1.0	1914.0	1	75889		Hathi
1311	Evelyn, John,	401.6604527808732	1.0	1904.0	1	52034		Hathi
4406	Wylde, Henry,	401.28220349044244	1.0	1889.0	1	42115		Hathi
1129	Dimock, A. W.	401.20145891439705	1.0	1911.0	1	46610		Hathi
1347	Fawcett, Edgar,	401.1853839917239	1.0	1898.0	1	143076		Hathi
2739	Martin, Stuart,	401.1495124685017	1.0	1927.0	1	118659		Hathi
693	Carmichael, Montgomery,	400.52732188421857	2.0	1902.0	2	132077		Hathi
911	Courlander, Alphonse,	400.48091577200705	1.0	1912.0	1	118108		Hathi
2797	Mayo, Isabella Fyvie,	400.41928721173895	1.0	1910.0	1	143100		Hathi
661	Calabrella, E. C. de,	400.299778734741	1.0	1889.0	1	168124		Hathi
4474	graf, Tolstoy, Aleksey Nikolayevich,	399.70842416786616	2.0	1936.5	2	356928		Hathi
4433	Younghusband, Francis Edward, Sir,	399.6135193193443	1.0	1935.0	1	106603		Hathi
476	Borrow, George Henry,	399.486295203839	3.0	1905.3333333333333	3	831681		Hathi
29	(Hilda Doolittle), H. D.	399.27814121362564	1.0	1928.0	1	44330		Hathi
1902	Heckford, Sarah,	399.27658978310257	1.0	1882.0	1	157034		Hathi
3981	Tasma,	399.255523535063	1.0	1895.0	1	66624		Hathi
3898	Strang, Herbert.	398.77049263001777	2.0	1910.0	2	232280		Hathi
937	Crane, Thomas Frederick,	398.65694703062337	1.0	1885.0	1	201928		Hathi
3725	Sir, St. Johnston, Thomas Reginald,	398.46395243207473	1.0	1928.0	1	48436		Hathi
2970	Muddock, J. E.	398.43710314247846	2.0	1896.5	2	191506		Hathi
1136	Disraeli, Benjamin, Earl of Beaconsfield,	397.9583221702301	6.0	1926.5	6	1073754		Hathi
1783	Hall, Evelyn Beatrice,	397.7108945479398	2.0	1907.5	2	210257		Hathi
2354	Kraszewski, Józef Ignacy,	397.66576739262956	3.0	1904.6666666666667	3	299767		Hathi
2620	Macaulay, Rose,	397.56259570646233	4.0	1920.0	4	278258		Hathi
1623	Goldring, Douglas,	397.4588075272164	5.0	1921.2	5	393871		Hathi
874	Conscience, Hendrik,	397.08181344450276	1.0	1887.0	1	95950		Hathi
3330	Pryse, Gerald Spencer,	397.0449892092316	1.0	1932.0	1	72284		Hathi
431	Blaker, Richard,	396.7792643661904	1.0	1932.0	1	197843		Hathi
2224	Johnston, Harry Hamilton,	396.75819523406346	1.0	1889.0	1	41335		Hathi
3362	Quin, Shirland.	396.7566716523653	1.0	1935.0	1	63515		Hathi
337	Bell, Gertrude Lowthian,	396.56311962987513	1.0	1894.0	1	48416		Hathi
2388	Lamprecht, Kurt,	395.83384874198947	1.0	1932.0	1	80842		Hathi
1295	Erckmann, Emile,	395.7315113899625	1.0	1909.0	1	177393		Hathi
90	Aimery de Pierrebourg, Marguerite	395.5365469337877	1.0	1914.0	1	93291		Hathi
3752	Smith, Constance.	395.46568793423404	1.0	1889.0	1	73837		Hathi
4040	Thormanby.	395.4244759694174	3.0	1902.6666666666667	3	237274		Hathi
4198	Walker, Bettina,	395.3624498095069	1.0	1892.0	1	97379		Hathi
1806	Hamilton, Harry,	394.9024971242786	1.0	1936.0	1	110407		Hathi
3010	Napier, Elma,	394.7303498297715	1.0	1927.0	1	40534		Hathi
2745	Mason, A. E. W.	394.45587191381594	5.0	1901.6	5	539328		Hathi
1746	Guenther, Johannes von,	394.28289797929915	1.0	1928.0	1	182610		Hathi
3082	O'Donnell, Elliott,	394.2680480749968	7.0	1917.2857142857142	7	516820		Hathi
1380	Firdawsī.	394.019257365029	1.0	1922.0	1	38323		Hathi
2755	Masters, Edgar Lee,	393.98175756923877	1.0	1921.0	1	102289		Hathi
2646	Mackenzie, Compton, Sir,	393.95117592009217	9.0	1929.0	9	1340730		Hathi
1485	Frith, Dean, pseud.	393.90391522631984	1.0	1935.0	1	100786		Hathi
4192	Wadham, Percy.	393.8156359393238	1.0	1907.0	1	27424		Hathi
1516	Gapon, Georgiĭ Apollonovich,	393.7372614415423	1.0	1905.0	1	64764		Hathi
3180	Paton, Margaret (Whitecross)	393.7322798254429	1.0	1894.0	1	112513		Hathi
384	Betham-Edwards, Matilda,	393.71416690086005	5.0	1898.8	5	326622		Hathi
4165	Viereck, George Sylvester,	393.2980599647253	1.0	1930.0	1	170100		Hathi
202	Ayscough, John,	393.27179598395895	4.0	1914.0	4	323087		Hathi
3022	Neogi, Dwijendra Nath.	393.1287484579026	2.0	1916.5	2	82613		Hathi
3127	Osmond, Sophie.	393.0113703894448	1.0	1916.0	1	126205		Hathi
3413	Rees, Rosemary,	392.96955952218076	1.0	1900.0	1	102298		Hathi
1994	Hofland,	392.78032357617104	1.0	1894.0	1	42772		Hathi
2131	Ince, Richard Basil,	392.0652988160225	1.0	1939.0	1	102789		Hathi
3476	Roberts, Morley,	391.9661917871456	19.0	1902.2631578947369	19	1535113		Hathi
472	Boothby, Guy,	391.40666143161684	2.0	1902.5	2	155810		Hathi
2019	Holtby, Winifred,	391.36330898199145	3.0	1934.3333333333333	3	349657		Hathi
477	Borrow, George,	391.254376781486	10.0	1910.7	10	1886143		Hathi
1459	Frankau, Gilbert,	391.1297408925114	6.0	1927.8333333333333	6	1127091		Hathi
3522	Ross-Johnson, Cecil	390.890332833507	1.0	1909.0	1	78027		Hathi
203	Azorín,	390.86056328590917	1.0	1931.0	1	44773		Hathi
1785	Hall, George,	390.79857352823615	1.0	1915.0	1	87769		Hathi
4122	Twells, Julia Helen (Watts)	390.6712442287205	1.0	1904.0	1	160493		Hathi
4461	[Macchetta, Blanche Roosevelt (Tucker)],	390.64311216209995	1.0	1891.0	1	86268		Hathi
434	Blasco Ibáñez, Vicente,	390.23573252941355	1.0	1909.0	1	119415		Hathi
1394	FitzGerald, Edward,	390.19585558964934	1.0	1900.0	1	52794		Hathi
523	Brereton, F. S.	390.0898714706463	10.0	1910.7	10	1195506		Hathi
817	Clifford, W. K.,	389.88008484211946	3.0	1890.3333333333333	3	132536		Hathi
17	(Francis Downes), Ommanney, F. D.	389.7007117211288	2.0	1938.0	2	242498		Hathi
2624	Macdonald, Alexander,	389.248625075083	3.0	1907.6666666666667	3	306050		Hathi
810	Clements, Arthur Frederick,	389.100399875486	1.0	1940.0	1	83526		Hathi
2405	Langton, Lionel.	388.992419170995	1.0	1901.0	1	55271		Hathi
1151	Dorchain, Auguste,	388.2310284142682	1.0	1915.0	1	113077		Hathi
1294	Erckman, Emile,	387.86566768706666	1.0	1909.0	1	177381		Hathi
3366	Rabelais, François,	387.8366696173525	3.0	1907.3333333333333	3	372475		Hathi
4195	Walbran, Francis M.	387.8203448456575	1.0	1895.0	1	38162		Hathi
1833	Hare, Martin.	387.58711241288853	1.0	1939.0	1	79208		Hathi
2322	Kingsford, A. R. (Alfred Reginald),	387.12513101396445	1.0	1930.0	1	59154		Hathi
2291	Kennedy, Margaret,	387.12388149874437	2.0	1927.5	2	17536		Hathi
1910	Heliodorus,	387.0988371615208	2.0	1900.0	2	161098		Hathi
1260	Eivind, R.	386.8800483128257	1.0	1893.0	1	52988		Hathi
209	Baden-Powell of Gilwell, Robert Stephenson Smyth Baden-Powell,	386.6584757706073	1.0	1915.0	1	27673		Hathi
2497	Lewisohn, Ludwig,	386.6283645521789	1.0	1927.0	1	101648		Hathi
934	Craik, Georgiana M.	386.438201494994	4.0	1886.25	4	199416		Hathi
1497	Fyfe, Thomas Alexander.	386.33841601249384	1.0	1912.0	1	145986		Hathi
2097	Hunter, William Wilson,	386.23353334712675	1.0	1895.0	1	28998		Hathi
2982	Mure, A H	386.13396413476374	1.0	1919.0	1	57493		Hathi
2569	Lucas, E. V. (Edward Verrall),	386.08120749603245	4.0	1930.0	4	214991		Hathi
4046	Thorogood, Horace.	385.9660223354104	1.0	1934.0	1	63218		Hathi
4281	Westall, William,	385.6277941591652	6.0	1889.6666666666667	6	550373		Hathi
1500	G., I. H.	385.3230117679731	1.0	1885.0	1	28807		Hathi
1208	Duncan, Norman,	384.93549729504826	1.0	1905.0	1	28836		Hathi
3236	Phillimore, Lion (Fitzpatrich)	384.80734316569186	1.0	1912.0	1	138251		Hathi
3621	Scott, Walter,	384.72513630938226	14.0	1912.7142857142858	14	3085209		Hathi
943	Crawfurd, Oswald,	384.5681198811586	1.0	1888.0	1	138337		Hathi
3490	Robinson, Emma,	384.4450176952583	2.0	1906.5	2	534218		Hathi
1331	Faqīr Dihlavī, Mīr Shams al-Dīn,	384.37934041797183	1.0	1903.0	1	30959		Hathi
3695	Sidgwick, Frank.	383.6594018410228	2.0	1910.5	2	187184		Hathi
2107	Hutchinson, W. M. L. (Winifred Margaret Lambart),	383.63704599474676	1.0	1914.0	1	71943		Hathi
3313	Prichard, K.	383.5799204250343	1.0	1903.0	1	83946		Hathi
1901	Hecht, Ben,	383.56164383561685	1.0	1924.0	1	62050		Hathi
2418	Lawless, Emily,	383.54891232009965	5.0	1899.4	5	435815		Hathi
662	Calderon, George,	383.3203833203837	1.0	1902.0	1	38610		Hathi
2168	James, G. P. R. (George Payne Rainsford),	383.2863904294572	1.0	1924.0	1	206634		Hathi
2568	Lucas, E. V.	383.2038005485687	10.0	1912.1	10	718161		Hathi
1991	Hodgkin, L. V.	382.8559450561612	1.0	1918.0	1	162202		Hathi
2463	Lehmann, John,	382.64885370278705	1.0	1938.0	1	60630		Hathi
1346	Fawcett, E. Douglas	382.48140715382027	1.0	1893.0	1	42355		Hathi
1404	Fitzsimons, F. W. (Frederick William),	382.2831531769052	1.0	1924.0	1	68274		Hathi
168	Ashbee, C. R.	382.1940824818076	1.0	1910.0	1	138673		Hathi
1257	Eggleston, George Cary,	382.0628098084738	1.0	1898.0	1	60723		Hathi
2866	Middlemore, Maria Trinidad Howard	381.87768730531354	2.0	1884.0	2	154542		Hathi
1209	Duncan, Sara Jeannette,	381.8463863808139	1.0	1901.0	1	75423		Hathi
1911	Heliodorus, of Emesa.	381.7606292441699	2.0	1923.0	2	238631		Hathi
1137	Diver, Maud,	381.6088421185099	3.0	1917.6666666666667	3	451763		Hathi
4173	Visiak, E. H.	381.39892928373996	1.0	1912.0	1	28579		Hathi
3114	Omori, Annie Shepley.	381.3847900113518	1.0	1921.0	1	66075		Hathi
1336	Farley, Anthony.	381.3843744279256	1.0	1917.0	1	98326		Hathi
1864	Hartley, May Laffan,	381.3346713497224	1.0	1882.0	1	199300		Hathi
453	Boddingon, Harry.	381.3280736357658	1.0	1937.0	1	7605		Hathi
1125	Dillon, Emile Joseph,	381.23653240510663	1.0	1932.0	1	72396		Hathi
2551	Loti, Pierre,	380.8065793895922	8.0	1904.0	8	485396		Hathi
3965	Széchenyi, Zsigmond, gróf,	380.7971797728509	1.0	1935.0	1	60137		Hathi
735	Chambers, Stracey.	380.7231283159767	1.0	1900.0	1	40712		Hathi
3084	O'Donovan, Gerald,	380.1422555313699	2.0	1916.5	2	296822		Hathi
2914	Montague, C. E.	380.13245360956205	2.0	1911.5	2	217398		Hathi
990	Cuthell, Edith E.	379.85136251032316	1.0	1892.0	1	42385		Hathi
536	Briton, E. Vincent.	379.7549144753647	1.0	1885.0	1	94008		Hathi
985	Curtis, Ella J.	379.5899800793686	1.0	1889.0	1	63753		Hathi
1496	Fyfe, Thomas Alexander,	379.199010785186	1.0	1913.0	1	145570		Hathi
3804	Spender, Emily,	379.02834310467205	1.0	1886.0	1	53558		Hathi
2707	Marguerite,	379.02535984507426	4.0	1898.0	4	454420		Hathi
4081	Trease, Geoffrey,	378.6656339422099	1.0	1937.0	1	46479		Hathi
4230	Warren, Edward Perry,	378.5561333741208	1.0	1919.0	1	26152		Hathi
324	Bedford, H. Louisa.	378.45846619641213	1.0	1911.0	1	62094		Hathi
3086	O'Faoláin, Seán,	378.3528139990524	1.0	1937.0	1	74005		Hathi
3232	Philips, F. C.	378.21990540803034	4.0	1887.25	4	274829		Hathi
16	(Feliks I͡Akovlevich), Kon, F. I͡A.	378.11650714876555	1.0	1930.0	1	16926		Hathi
3632	Seeley, E. L.	378.11387900355925	1.0	1886.0	1	58448		Hathi
2543	Longfellow, Henry Wadsworth,	378.01042481875	1.0	1887.0	1	135446		Hathi
1474	Freeman, Lewis R.	377.93776171461286	1.0	1921.0	1	102927		Hathi
559	Brophy, John,	377.48197613732776	2.0	1935.5	2	225047		Hathi
2410	Lathrop, George Parsons,	376.7053553247825	1.0	1882.0	1	68754		Hathi
2673	Makower, Stanley V.	376.591101819489	2.0	1901.5	2	153732		Hathi
2057	Howard, Frederick James,	376.5136867813182	1.0	1930.0	1	117924		Hathi
4414	Wägner, Wilhelm,	376.47702469835275	4.0	1899.75	4	530860		Hathi
604	Buckley, William,	376.4276960153259	1.0	1903.0	1	194194		Hathi
3627	Seaman, Owen,	376.14451868349533	1.0	1902.0	1	40410		Hathi
1946	Hewlett, Maurice,	375.9007569229688	11.0	1909.8181818181818	11	856173		Hathi
180	Atherton, Gertrude Franklin Horn,	375.70519091480077	7.0	1904.4285714285713	7	608552		Hathi
1956	Hicks, William Robert,	375.5453691942342	1.0	1903.0	1	18107		Hathi
3763	Smith, Logan Pearsall,	375.3672598716069	2.0	1906.0	2	65416		Hathi
1457	Frank, Josef Maria,	375.3526402193136	1.0	1932.0	1	125482		Hathi
206	Bacchelli, Riccardo,	374.91866433934723	1.0	1930.0	1	96821		Hathi
1502	Galbraith, Winifred.	374.9049348200991	1.0	1940.0	1	93357		Hathi
1102	Detzer, Karl,	374.8728549397913	1.0	1938.0	1	121908		Hathi
3581	Samson, John,	374.6195270428479	1.0	1901.0	1	102504		Hathi
3037	Newbolt, Henry John,	374.2731378175042	2.0	1906.5	2	170267		Hathi
3726	Sir, Walpole, Hugh,	374.06371575364057	4.0	1932.5	4	500839		Hathi
2957	Morrison, Arthur,	374.0604815970243	4.0	1902.5	4	364398		Hathi
3656	Sharp, William,	373.7751804437308	7.0	1901.2857142857142	7	489977		Hathi
3958	Symonds, Margaret,	373.64367995659217	2.0	1906.5	2	194241		Hathi
2639	Mackaness, George,	373.46573288100313	1.0	1932.0	1	137362		Hathi
1699	Grego, Joseph,	372.9677199064964	1.0	1903.0	1	152292		Hathi
1189	Drummond, Hamilton,	372.9439969780652	3.0	1908.0	3	330699		Hathi
1330	Fangen, Ronald,	372.6876425812568	1.0	1940.0	1	88546		Hathi
922	Cox, Edmund Charles,	372.60738262324463	1.0	1905.0	1	92054		Hathi
4341	Williams, Herbert Darkin,	372.38460095909136	1.0	1925.0	1	37327		Hathi
2366	L'Estrange, A. G.	372.1617440029003	1.0	1887.0	1	71743		Hathi
1542	Gaunt, Mary,	372.11010631128363	5.0	1913.0	5	533745		Hathi
4353	Wilmot-Buxton, E. M.	371.6622678262743	2.0	1913.0	2	148233		Hathi
2245	Jordan, Philip Furneaux,	371.39484183405165	1.0	1940.0	1	116049		Hathi
2498	Ley, Beatrice.	371.2056199732574	1.0	1886.0	1	50107		Hathi
2645	Mackenzie, Compton,	371.139999095361	3.0	1915.0	3	475389		Hathi
1446	Fox, John,	371.11693009061304	1.0	1920.0	1	53083		Hathi
3692	Sidgwick, Alfred,	371.0911130767838	2.0	1911.0	2	279004		Hathi
2773	Matveev, Vladimir.	371.06789237166515	1.0	1933.0	1	53629		Hathi
253	Baring-Gold, S.	371.06082364799033	1.0	1884.0	1	224222		Hathi
2823	McNeill-Moss, Geoffrey,	370.88221115217874	1.0	1935.0	1	155575		Hathi
1905	Hedin, Sven Anders,	370.88042203131664	1.0	1904.0	1	137241		Hathi
3829	Stallings, Laurence,	370.5836692791159	1.0	1925.0	1	79874		Hathi
2279	Kellett, E. E. (Ernest Edward),	370.55054407225686	2.0	1929.5	2	152385		Hathi
1206	Dumas, Alexandre,	370.3359646583276	13.0	1909.0	13	2365816		Hathi
4310	Whitehead, Charles,	370.2796924631233	2.0	1889.5	2	436642		Hathi
2090	Huneker, James,	370.16568824749777	1.0	1902.0	1	95903		Hathi
3895	Strachey, Marjorie.	370.0729672171216	1.0	1920.0	1	28643		Hathi
1555	Gerhardie, William Alexander,	369.8373405561131	3.0	1926.6666666666667	3	270232		Hathi
2746	Mason, A. E. W. (Alfred Edward Woodley),	369.79009107040514	1.0	1940.0	1	221477		Hathi
4111	Tuer, Andrew White,	369.55335213317335	1.0	1899.0	1	87944		Hathi
35	(Margaret Louisa), Woods, Margaret L.	369.2488443490231	1.0	1923.0	1	142993		Hathi
430	Blakeborough, Richard,	369.0214320916428	1.0	1924.0	1	83193		Hathi
1195	Du Maurier, Daphne,	368.84340158968524	1.0	1933.0	1	131221		Hathi
2878	Miller, Joaquin,	368.694486341545	1.0	1893.0	1	47736		Hathi
1389	Fison, Lois A.	368.5640891999553	1.0	1899.0	1	26861		Hathi
4403	Wrixon, Henry John,	368.49126336737635	1.0	1903.0	1	182908		Hathi
198	Author of Told in the verandah.	368.45380408083184	1.0	1893.0	1	61066		Hathi
823	Clouston, W. A.	368.4240179084682	3.0	1888.3333333333333	3	330323		Hathi
3181	Paton, Margaret Whitecross	368.347176153991	1.0	1894.0	1	111851		Hathi
742	Charleton, R. J.	368.24930871348516	1.0	1897.0	1	76307		Hathi
1608	Glyn, Elinor,	368.1804860894073	4.0	1909.5	4	277042		Hathi
838	Colcord, Lincoln,	367.7760594679601	1.0	1922.0	1	76949		Hathi
1849	Harrison, Cuthbert Woodville,	367.687816414767	1.0	1916.0	1	54122		Hathi
195	Author of Cynthia.	367.6470588235295	1.0	1883.0	1	37264		Hathi
1566	Gibbs, A. Hamilton (Arthur Hamilton),	367.5021570778775	1.0	1920.0	1	93877		Hathi
4070	Townsend, Walter,	367.0126145395318	1.0	1930.0	1	82286		Hathi
3434	Reynardson, C. T. S. Birch	366.9406490179346	1.0	1887.0	1	74944		Hathi
1147	Donovan, Dick,	366.9381179307325	5.0	1905.2	5	554970		Hathi
3760	Smith, J. F.	366.5791857739243	1.0	1888.0	1	214142		Hathi
2408	Larminie, William,	366.34892324749063	1.0	1898.0	1	82981		Hathi
3848	Steele, Robert,	366.343480115936	1.0	1894.0	1	67969		Hathi
4133	Vachell, Horace Annesley,	366.29257580367437	10.0	1915.4	10	1073678		Hathi
2485	Lethbridge, Marjorie Colt (Byrne)	366.0594274601763	1.0	1916.0	1	34967		Hathi
3786	Sommerfield, John.	366.00417074520146	1.0	1937.0	1	46994		Hathi
79	Afghan,	365.8306243973248	1.0	1922.0	1	100593		Hathi
1941	Hervey, Walter Lowrie,	365.80233725033116	1.0	1908.0	1	123564		Hathi
4077	Trask, Katrina,	365.79212916246206	1.0	1907.0	1	7928		Hathi
2013	Holmes, Thomas,	365.3859029910008	1.0	1900.0	1	104547		Hathi
3674	Sheridan, Clare Consuelo (Frewen) Mrs.	365.3231835791472	1.0	1924.0	1	117704		Hathi
1557	Gerould, Katharine Fullerton,	364.5200486026721	1.0	1914.0	1	74070		Hathi
1418	Fogerty, J.	364.345904130404	1.0	1887.0	1	57912		Hathi
4119	Turnerelli, Edward Tracy.	364.1931264121768	1.0	1890.0	1	67272		Hathi
1324	Fagan, Elisabeth.	363.87561093506554	1.0	1922.0	1	74476		Hathi
2385	Lamb, Charles,	363.8725030150307	9.0	1897.111111111111	9	1379848		Hathi
1712	Grey, Zane,	363.7860253127327	2.0	1926.0	2	150633		Hathi
4100	Trollope, Thomas Adolphus,	363.76708147001114	2.0	1880.0	2	333940		Hathi
2943	Moreland, A. Maud.	363.70304715914153	1.0	1911.0	1	65438		Hathi
1185	Dreiser, Theodore,	363.6873360707336	3.0	1929.6666666666667	3	822193		Hathi
667	Cameron, Verney Lovett,	363.5311166026377	4.0	1895.5	4	297614		Hathi
4303	White, Jessie.	363.4601405379207	1.0	1914.0	1	49524		Hathi
1424	Forbes, Rosita.	363.39831980730537	1.0	1937.0	1	119153		Hathi
4350	Willis, Jerome.	363.37520902113704	1.0	1937.0	1	93292		Hathi
2248	Joyce, P. W.	363.2687212383217	1.0	1894.0	1	143420		Hathi
152	Arlen, Michael,	363.25922217680323	7.0	1925.142857142857	7	552996		Hathi
1974	Hives, Frank.	363.15453697796505	1.0	1930.0	1	81508		Hathi
2770	Maturin, Edith (Money)	363.1012670323169	1.0	1909.0	1	104654		Hathi
2728	Marsh, Richard.	363.0962204984318	1.0	1919.0	1	103003		Hathi
2809	McDougall, Grace.	363.0903019028618	1.0	1917.0	1	44617		Hathi
1924	Henslowe, J. R.	363.07498784985324	1.0	1882.0	1	34979		Hathi
1655	Graham, Harry,	363.02414899773817	1.0	1934.0	1	19007		Hathi
444	Bloundelle-Burton, John Edward,	362.8006238200799	1.0	1895.0	1	121830		Hathi
1753	Gull, Cyril Arthur Edward Ranger,	362.70239069999064	2.0	1904.0	2	126420		Hathi
185	Aumonier, Stacy.	362.5236156356308	2.0	1919.5	2	221315		Hathi
1589	Gilliat, Edward.	362.39803959917674	1.0	1901.0	1	86921		Hathi
3950	Swettenham, Frank Athelstane,	362.3690786470478	4.0	1900.0	4	319613		Hathi
2683	Malone, Desmond,	362.3188405797069	1.0	1936.0	1	119784		Hathi
4001	Templeman, Francis.	362.2990514683122	1.0	1902.0	1	109854		Hathi
147	Archibald, Norman,	362.2043208241867	1.0	1935.0	1	117061		Hathi
3711	Sinclair, Francis.	362.1395464982208	3.0	1908.3333333333333	3	307704		Hathi
248	Barbusse, Henri,	362.10116099699553	1.0	1932.0	1	61585		Hathi
1194	Du Hausset,	361.87726173288644	1.0	1895.0	1	53333		Hathi
1990	Hodgetts, J. Frederick.	361.7255511457719	1.0	1888.0	1	108093		Hathi
2099	Huntly, Hope.	361.69375586428134	1.0	1910.0	1	66078		Hathi
3889	Storm, Hans Otto,	361.6754370244865	1.0	1938.0	1	61381		Hathi
4118	Turner, Lilian Irene.	361.464717900362	1.0	1896.0	1	69993		Hathi
1887	Hayashi, Tadasu,	361.4546706336525	1.0	1903.0	1	40669		Hathi
1400	Fitzpatrick, Benedict,	361.18565749914194	1.0	1931.0	1	99118		Hathi
2577	Lunn, Arnold,	361.15150305552993	1.0	1914.0	1	105219		Hathi
3233	Philips, Francis Charles.	361.05853154582337	2.0	1890.0	2	76766		Hathi
3192	Peacock, Thomas Love,	361.00303666171135	9.0	1892.111111111111	9	446310		Hathi
2499	Leyland, Francis A.	360.91351553725104	1.0	1886.0	1	66775		Hathi
949	Cripps, Arthur Shearly,	360.87416261154846	4.0	1914.75	4	225155		Hathi
3657	Sharpe, Elizabeth,	360.8349446567496	1.0	1939.0	1	65681		Hathi
25	(Henry Major), Tomlinson, H. M.	360.36429003388224	9.0	1929.2222222222222	9	748014		Hathi
1844	Harris, Henry E.	360.330970669356	1.0	1899.0	1	67438		Hathi
